QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,IntMethod,StudyNote 
"USABCWP.031412.R21B","Oppose somewhat","9","To try to prevent Iran from developing nuclear weapons, would you support or oppose...increasing international economic sanctions against Iran? (If Support/Oppose, ask:) Do you feel that way strongly or somewhat?","","","03/14/2012","ABC News/Washington Post","","ABC News/Washington Post Poll","03/07/2012","03/10/2012","Y","national adult","1003","telephone","The survey was produced for ABC News by Langer Research Associates.  Interviews were conducted by Abt SRBI.  The interviews included landline and cell-phone-only respondents." 
"USABCWP.031412.R21B","Oppose strongly","11","To try to prevent Iran from developing nuclear weapons, would you support or oppose...increasing international economic sanctions against Iran? (If Support/Oppose, ask:) Do you feel that way strongly or somewhat?","","","03/14/2012","ABC News/Washington Post","","ABC News/Washington Post Poll","03/07/2012","03/10/2012","Y","national adult","1003","telephone","The survey was produced for ABC News by Langer Research Associates.  Interviews were conducted by Abt SRBI.  The interviews included landline and cell-phone-only respondents." 
"USABCWP.031412.R21B","No opinion","5","To try to prevent Iran from developing nuclear weapons, would you support or oppose...increasing international economic sanctions against Iran? (If Support/Oppose, ask:) Do you feel that way strongly or somewhat?","","","03/14/2012","ABC News/Washington Post","","ABC News/Washington Post Poll","03/07/2012","03/10/2012","Y","national adult","1003","telephone","The survey was produced for ABC News by Langer Research Associates.  Interviews were conducted by Abt SRBI.  The interviews included landline and cell-phone-only respondents." 
"USABCWP.031412.R21C","Support strongly","60","To try to prevent Iran from developing nuclear weapons, would you support or oppose...direct diplomatic talks between the United States and Iran to try to resolve the situation? (If Support/Oppose, ask:) Do you feel that way strongly or somewhat?","","","03/14/2012","ABC News/Washington Post","","ABC News/Washington Post Poll","03/07/2012","03/10/2012","Y","national adult","1003","telephone","The survey was produced for ABC News by Langer Research Associates.  Interviews were conducted by Abt SRBI.  The interviews included landline and cell-phone-only respondents." 
"USABCWP.031412.R21C","Support somewhat","21","To try to prevent Iran from developing nuclear weapons, would you support or oppose...direct diplomatic talks between the United States and Iran to try to resolve the situation? (If Support/Oppose, ask:) Do you feel that way strongly or somewhat?","","","03/14/2012","ABC News/Washington Post","","ABC News/Washington Post Poll","03/07/2012","03/10/2012","Y","national adult","1003","telephone","The survey was produced for ABC News by Langer Research Associates.  Interviews were conducted by Abt SRBI.  The interviews included landline and cell-phone-only respondents." 
"USABCWP.031412.R21C","Oppose somewhat","5","To try to prevent Iran from developing nuclear weapons, would you support or oppose...direct diplomatic talks between the United States and Iran to try to resolve the situation? (If Support/Oppose, ask:) Do you feel that way strongly or somewhat?","","","03/14/2012","ABC News/Washington Post","","ABC News/Washington Post Poll","03/07/2012","03/10/2012","Y","national adult","1003","telephone","The survey was produced for ABC News by Langer Research Associates.  Interviews were conducted by Abt SRBI.  The interviews included landline and cell-phone-only respondents." 
"USABCWP.031412.R21C","Oppose strongly","12","To try to prevent Iran from developing nuclear weapons, would you support or oppose...direct diplomatic talks between the United States and Iran to try to resolve the situation? (If Support/Oppose, ask:) Do you feel that way strongly or somewhat?","","","03/14/2012","ABC News/Washington Post","","ABC News/Washington Post Poll","03/07/2012","03/10/2012","Y","national adult","1003","telephone","The survey was produced for ABC News by Langer Research Associates.  Interviews were conducted by Abt SRBI.  The interviews included landline and cell-phone-only respondents." 
"USABCWP.031412.R21C","No opinion","2","To try to prevent Iran from developing nuclear weapons, would you support or oppose...direct diplomatic talks between the United States and Iran to try to resolve the situation? (If Support/Oppose, ask:) Do you feel that way strongly or somewhat?","","","03/14/2012","ABC News/Washington Post","","ABC News/Washington Post Poll","03/07/2012","03/10/2012","Y","national adult","1003","telephone","The survey was produced for ABC News by Langer Research Associates.  Interviews were conducted by Abt SRBI.  The interviews included landline and cell-phone-only respondents." 
"USABCWP.031412.R22","Support","42","Would you support or oppose Israel bombing Iran's nuclear development sites?","","","03/14/2012","ABC News/Washington Post","","ABC News/Washington Post Poll","03/07/2012","03/10/2012","Y","national adult","1003","telephone","The survey was produced for ABC News by Langer Research Associates.  Interviews were conducted by Abt SRBI.  The interviews included landline and cell-phone-only respondents." 
"USABCWP.031412.R22","Oppose","51","Would you support or oppose Israel bombing Iran's nuclear development sites?","","","03/14/2012","ABC News/Washington Post","","ABC News/Washington Post Poll","03/07/2012","03/10/2012","Y","national adult","1003","telephone","The survey was produced for ABC News by Langer Research Associates.  Interviews were conducted by Abt SRBI.  The interviews included landline and cell-phone-only respondents." 
"USABCWP.031412.R22","No opinion","7","Would you support or oppose Israel bombing Iran's nuclear development sites?","","","03/14/2012","ABC News/Washington Post","","ABC News/Washington Post Poll","03/07/2012","03/10/2012","Y","national adult","1003","telephone","The survey was produced for ABC News by Langer Research Associates.  Interviews were conducted by Abt SRBI.  The interviews included landline and cell-phone-only respondents." 
"USCBSNYT.031212.R79","Support","51","Would you support or oppose the United States taking military action against Iran in order to prevent it from developing a nuclear weapons program?","","","03/12/2012","CBS News/New York Times","","CBS News/New York Times Poll","03/07/2012","03/11/2012","Y","national adult","1009","telephone","The interviews were conducted by land-line and cell phones." 
"USCBSNYT.031212.R79","Oppose","36","Would you support or oppose the United States taking military action against Iran in order to prevent it from developing a nuclear weapons program?","","","03/12/2012","CBS News/New York Times","","CBS News/New York Times Poll","03/07/2012","03/11/2012","Y","national adult","1009","telephone","The interviews were conducted by land-line and cell phones." 
"USCBSNYT.031212.R79","Don't know/No answer","13","Would you support or oppose the United States taking military action against Iran in order to prevent it from developing a nuclear weapons program?","","","03/12/2012","CBS News/New York Times","","CBS News/New York Times Poll","03/07/2012","03/11/2012","Y","national adult","1009","telephone","The interviews were conducted by land-line and cell phones." 
"USCBSNYT.031212.R80","Support Israel's military action","47","What should the US (United States) do if Israel were to attack Iran in order to prevent it from developing a nuclear weapons program?  Should the US support Israel's military action, or should the US not get involved?","","","03/12/2012","CBS News/New York Times","","CBS News/New York Times Poll","03/07/2012","03/11/2012","Y","national adult","1009","telephone","The interviews were conducted by land-line and cell phones." 
"USCBSNYT.031212.R80","Not get involved","42","What should the US (United States) do if Israel were to attack Iran in order to prevent it from developing a nuclear weapons program?  Should the US support Israel's military action, or should the US not get involved?","","","03/12/2012","CBS News/New York Times","","CBS News/New York Times Poll","03/07/2012","03/11/2012","Y","national adult","1009","telephone","The interviews were conducted by land-line and cell phones." 
"USCBSNYT.031212.R80","Oppose (Vol.)","1","What should the US (United States) do if Israel were to attack Iran in order to prevent it from developing a nuclear weapons program?  Should the US support Israel's military action, or should the US not get involved?","","","03/12/2012","CBS News/New York Times","","CBS News/New York Times Poll","03/07/2012","03/11/2012","Y","national adult","1009","telephone","The interviews were conducted by land-line and cell phones." 
"USCBSNYT.031212.R80","Don't know/Refused","10","What should the US (United States) do if Israel were to attack Iran in order to prevent it from developing a nuclear weapons program?  Should the US support Israel's military action, or should the US not get involved?","","","03/12/2012","CBS News/New York Times","","CBS News/New York Times Poll","03/07/2012","03/11/2012","Y","national adult","1009","telephone","The interviews were conducted by land-line and cell phones." 
"USIPSOSR.031412R.R09","Strongly support","37","Do you support or oppose the United States taking military action against Iran if there is evidence that Iran is building nuclear weapons? (If Support/Oppose, ask:) Is that strongly or somewhat?","","","03/14/2012","Ipsos-Public Affairs","Reuters","Ipsos-Public Affairs/Reuters Poll","03/08/2012","03/11/2012","Y","national adult","1084","telephone","Interviews were conducted with respondents on landline telephones and cellular phones." 
"USIPSOSR.031412R.R09","Somewhat support","19","Do you support or oppose the United States taking military action against Iran if there is evidence that Iran is building nuclear weapons? (If Support/Oppose, ask:) Is that strongly or somewhat?","","","03/14/2012","Ipsos-Public Affairs","Reuters","Ipsos-Public Affairs/Reuters Poll","03/08/2012","03/11/2012","Y","national adult","1084","telephone","Interviews were conducted with respondents on landline telephones and cellular phones." 
"USIPSOSR.031412R.R09","Somewhat oppose","15","Do you support or oppose the United States taking military action against Iran if there is evidence that Iran is building nuclear weapons? (If Support/Oppose, ask:) Is that strongly or somewhat?","","","03/14/2012","Ipsos-Public Affairs","Reuters","Ipsos-Public Affairs/Reuters Poll","03/08/2012","03/11/2012","Y","national adult","1084","telephone","Interviews were conducted with respondents on landline telephones and cellular phones." 
"USIPSOSR.031412R.R09","Strongly oppose","24","Do you support or oppose the United States taking military action against Iran if there is evidence that Iran is building nuclear weapons? (If Support/Oppose, ask:) Is that strongly or somewhat?","","","03/14/2012","Ipsos-Public Affairs","Reuters","Ipsos-Public Affairs/Reuters Poll","03/08/2012","03/11/2012","Y","national adult","1084","telephone","Interviews were conducted with respondents on landline telephones and cellular phones." 
"USIPSOSR.031412R.R09","Neither (Vol.)","2","Do you support or oppose the United States taking military action against Iran if there is evidence that Iran is building nuclear weapons? (If Support/Oppose, ask:) Is that strongly or somewhat?","","","03/14/2012","Ipsos-Public Affairs","Reuters","Ipsos-Public Affairs/Reuters Poll","03/08/2012","03/11/2012","Y","national adult","1084","telephone","Interviews were conducted with respondents on landline telephones and cellular phones." 
"USIPSOSR.031412R.R09","Both (Vol.)/Don't know/Not sure","3","Do you support or oppose the United States taking military action against Iran if there is evidence that Iran is building nuclear weapons? (If Support/Oppose, ask:) Is that strongly or somewhat?","","","03/14/2012","Ipsos-Public Affairs","Reuters","Ipsos-Public Affairs/Reuters Poll","03/08/2012","03/11/2012","Y","national adult","1084","telephone","Interviews were conducted with respondents on landline telephones and cellular phones." 
"USIPSOSR.031412R.R10","Strongly support","40","Do you support or oppose Israel taking military action against Iran if there is evidence that Iran is building nuclear weapons? (If Support/Oppose, ask:) Is that strongly or somewhat?","","","03/14/2012","Ipsos-Public Affairs","Reuters","Ipsos-Public Affairs/Reuters Poll","03/08/2012","03/11/2012","Y","national adult","1084","telephone","Interviews were conducted with respondents on landline telephones and cellular phones." 
"USIPSOSR.031412R.R10","Somewhat support","22","Do you support or oppose Israel taking military action against Iran if there is evidence that Iran is building nuclear weapons? (If Support/Oppose, ask:) Is that strongly or somewhat?","","","03/14/2012","Ipsos-Public Affairs","Reuters","Ipsos-Public Affairs/Reuters Poll","03/08/2012","03/11/2012","Y","national adult","1084","telephone","Interviews were conducted with respondents on landline telephones and cellular phones." 
"USIPSOSR.031412R.R10","Somewhat oppose","11","Do you support or oppose Israel taking military action against Iran if there is evidence that Iran is building nuclear weapons? (If Support/Oppose, ask:) Is that strongly or somewhat?","","","03/14/2012","Ipsos-Public Affairs","Reuters","Ipsos-Public Affairs/Reuters Poll","03/08/2012","03/11/2012","Y","national adult","1084","telephone","Interviews were conducted with respondents on landline telephones and cellular phones." 
"USIPSOSR.031412R.R10","Strongly oppose","19","Do you support or oppose Israel taking military action against Iran if there is evidence that Iran is building nuclear weapons? (If Support/Oppose, ask:) Is that strongly or somewhat?","","","03/14/2012","Ipsos-Public Affairs","Reuters","Ipsos-Public Affairs/Reuters Poll","03/08/2012","03/11/2012","Y","national adult","1084","telephone","Interviews were conducted with respondents on landline telephones and cellular phones." 
"USIPSOSR.031412R.R10","Neither (Vol.)","4","Do you support or oppose Israel taking military action against Iran if there is evidence that Iran is building nuclear weapons? (If Support/Oppose, ask:) Is that strongly or somewhat?","","","03/14/2012","Ipsos-Public Affairs","Reuters","Ipsos-Public Affairs/Reuters Poll","03/08/2012","03/11/2012","Y","national adult","1084","telephone","Interviews were conducted with respondents on landline telephones and cellular phones." 
"USIPSOSR.031412R.R10","Both (Vol.)/Don't know/Not sure","4","Do you support or oppose Israel taking military action against Iran if there is evidence that Iran is building nuclear weapons? (If Support/Oppose, ask:) Is that strongly or somewhat?","","","03/14/2012","Ipsos-Public Affairs","Reuters","Ipsos-Public Affairs/Reuters Poll","03/08/2012","03/11/2012","Y","national adult","1084","telephone","Interviews were conducted with respondents on landline telephones and cellular phones." 
"USIPSOSR.031412R.R11","Strongly support","32","Do you support or oppose taking military action against Iran if there is evidence that Iran is building nuclear weapons even if it causes gasoline and fuel prices in the United States to go up? (If Support/Oppose, ask:) Is that strongly or somewhat?","","","03/14/2012","Ipsos-Public Affairs","Reuters","Ipsos-Public Affairs/Reuters Poll","03/08/2012","03/11/2012","Y","national adult","1084","telephone","Interviews were conducted with respondents on landline telephones and cellular phones." 
"USIPSOSR.031412R.R11","Somewhat support","21","Do you support or oppose taking military action against Iran if there is evidence that Iran is building nuclear weapons even if it causes gasoline and fuel prices in the United States to go up? (If Support/Oppose, ask:) Is that strongly or somewhat?","","","03/14/2012","Ipsos-Public Affairs","Reuters","Ipsos-Public Affairs/Reuters Poll","03/08/2012","03/11/2012","Y","national adult","1084","telephone","Interviews were conducted with respondents on landline telephones and cellular phones." 
"USIPSOSR.031412R.R11","Somewhat oppose","15","Do you support or oppose taking military action against Iran if there is evidence that Iran is building nuclear weapons even if it causes gasoline and fuel prices in the United States to go up? (If Support/Oppose, ask:) Is that strongly or somewhat?","","","03/14/2012","Ipsos-Public Affairs","Reuters","Ipsos-Public Affairs/Reuters Poll","03/08/2012","03/11/2012","Y","national adult","1084","telephone","Interviews were conducted with respondents on landline telephones and cellular phones." 
"USIPSOSR.031412R.R11","Strongly oppose","27","Do you support or oppose taking military action against Iran if there is evidence that Iran is building nuclear weapons even if it causes gasoline and fuel prices in the United States to go up? (If Support/Oppose, ask:) Is that strongly or somewhat?","","","03/14/2012","Ipsos-Public Affairs","Reuters","Ipsos-Public Affairs/Reuters Poll","03/08/2012","03/11/2012","Y","national adult","1084","telephone","Interviews were conducted with respondents on landline telephones and cellular phones." 
"USIPSOSR.031412R.R11","Neither (Vol.)","2","Do you support or oppose taking military action against Iran if there is evidence that Iran is building nuclear weapons even if it causes gasoline and fuel prices in the United States to go up? (If Support/Oppose, ask:) Is that strongly or somewhat?","","","03/14/2012","Ipsos-Public Affairs","Reuters","Ipsos-Public Affairs/Reuters Poll","03/08/2012","03/11/2012","Y","national adult","1084","telephone","Interviews were conducted with respondents on landline telephones and cellular phones." 
"USIPSOSR.031412R.R11","Both (Vol.)/Don't know/Not sure","2","Do you support or oppose taking military action against Iran if there is evidence that Iran is building nuclear weapons even if it causes gasoline and fuel prices in the United States to go up? (If Support/Oppose, ask:) Is that strongly or somewhat?","","","03/14/2012","Ipsos-Public Affairs","Reuters","Ipsos-Public Affairs/Reuters Poll","03/08/2012","03/11/2012","Y","national adult","1084","telephone","Interviews were conducted with respondents on landline telephones and cellular phones." 
"USASFOX.031512A.R49","Support","49","Do you support or oppose the United States taking military action to keep Iran from getting nuclear weapons?","","","03/15/2012","Anderson Robbins Research/Shaw & Co. Research","Fox News","Fox News Poll","03/10/2012","03/12/2012","Y","national registered voters","912","telephone","706 respondents were interviewed on a landline telephone, and 206 were interviewed on a cell phone." 
"USASFOX.031512A.R49","Oppose","39","Do you support or oppose the United States taking military action to keep Iran from getting nuclear weapons?","","","03/15/2012","Anderson Robbins Research/Shaw & Co. Research","Fox News","Fox News Poll","03/10/2012","03/12/2012","Y","national registered voters","912","telephone","706 respondents were interviewed on a landline telephone, and 206 were interviewed on a cell phone." 
"USASFOX.031512A.R49","Depends (Vol.)","7","Do you support or oppose the United States taking military action to keep Iran from getting nuclear weapons?","","","03/15/2012","Anderson Robbins Research/Shaw & Co. Research","Fox News","Fox News Poll","03/10/2012","03/12/2012","Y","national registered voters","912","telephone","706 respondents were interviewed on a landline telephone, and 206 were interviewed on a cell phone." 
"USASFOX.031512A.R49","Don't know","4","Do you support or oppose the United States taking military action to keep Iran from getting nuclear weapons?","","","03/15/2012","Anderson Robbins Research/Shaw & Co. Research","Fox News","Fox News Poll","03/10/2012","03/12/2012","Y","national registered voters","912","telephone","706 respondents were interviewed on a landline telephone, and 206 were interviewed on a cell phone." 
"USASFOX.031512A.R51","Yes, should","61","So you think the United States should stand with Israel--including providing military support if Israel attacks Iran?","","","03/15/2012","Anderson Robbins Research/Shaw & Co. Research","Fox News","Fox News Poll","03/10/2012","03/12/2012","Y","national registered voters","912","telephone","706 respondents were interviewed on a landline telephone, and 206 were interviewed on a cell phone." 
"USASFOX.031512A.R51","No, should not","30","So you think the United States should stand with Israel--including providing military support if Israel attacks Iran?","","","03/15/2012","Anderson Robbins Research/Shaw & Co. Research","Fox News","Fox News Poll","03/10/2012","03/12/2012","Y","national registered voters","912","telephone","706 respondents were interviewed on a landline telephone, and 206 were interviewed on a cell phone." 
"USASFOX.031512A.R51","Don't know","9","So you think the United States should stand with Israel--including providing military support if Israel attacks Iran?","","","03/15/2012","Anderson Robbins Research/Shaw & Co. Research","Fox News","Fox News Poll","03/10/2012","03/12/2012","Y","national registered voters","912","telephone","706 respondents were interviewed on a landline telephone, and 206 were interviewed on a cell phone." 
"USKN.12GLOBALV.R0240A","Strongly support","7","The UN (United Nations) Security Council has demanded that Iran stop enriching uranium, but Iran has continued to do so.  Please indicate whether you would strongly support, somewhat support, somewhat oppose or strongly oppose the UN Security Council taking each of the following actions....Not pressure Iran to stop enriching uranium","","","01/31/2013","Gfk Knowledge Networks","Chicago Council on Global Affairs","Chicago Council Survey 2012","05/25/2012","06/08/2012","Y","national adult including an oversample of 18-29 year olds","1877","online","The poll was fielded by Gfk Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  There was an oversample of 175 adults age 18-29 interviewed.  Results were weighted to be representative of a national adult population." 
"USKN.12GLOBALV.R0240A","Somewhat support","14","The UN (United Nations) Security Council has demanded that Iran stop enriching uranium, but Iran has continued to do so.  Please indicate whether you would strongly support, somewhat support, somewhat oppose or strongly oppose the UN Security Council taking each of the following actions....Not pressure Iran to stop enriching uranium","","","01/31/2013","Gfk Knowledge Networks","Chicago Council on Global Affairs","Chicago Council Survey 2012","05/25/2012","06/08/2012","Y","national adult including an oversample of 18-29 year olds","1877","online","The poll was fielded by Gfk Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  There was an oversample of 175 adults age 18-29 interviewed.  Results were weighted to be representative of a national adult population." 
"USKN.12GLOBALV.R0240A","Somewhat oppose","29","The UN (United Nations) Security Council has demanded that Iran stop enriching uranium, but Iran has continued to do so.  Please indicate whether you would strongly support, somewhat support, somewhat oppose or strongly oppose the UN Security Council taking each of the following actions....Not pressure Iran to stop enriching uranium","","","01/31/2013","Gfk Knowledge Networks","Chicago Council on Global Affairs","Chicago Council Survey 2012","05/25/2012","06/08/2012","Y","national adult including an oversample of 18-29 year olds","1877","online","The poll was fielded by Gfk Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  There was an oversample of 175 adults age 18-29 interviewed.  Results were weighted to be representative of a national adult population." 
"USKN.12GLOBALV.R0240A","Strongly oppose","47","The UN (United Nations) Security Council has demanded that Iran stop enriching uranium, but Iran has continued to do so.  Please indicate whether you would strongly support, somewhat support, somewhat oppose or strongly oppose the UN Security Council taking each of the following actions....Not pressure Iran to stop enriching uranium","","","01/31/2013","Gfk Knowledge Networks","Chicago Council on Global Affairs","Chicago Council Survey 2012","05/25/2012","06/08/2012","Y","national adult including an oversample of 18-29 year olds","1877","online","The poll was fielded by Gfk Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  There was an oversample of 175 adults age 18-29 interviewed.  Results were weighted to be representative of a national adult population." 
