QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,IntMethod,StudyNote 
"USNBCWSJ.030388.R09","Very important","19","How important is this question (whether or not George Bush has given a full accounting of his role in the Iran-Contra affair) to you in deciding whom to vote for (for the 1988 Republican presidential nomination)...very important, somewhat important, or not that important?","","Republican likely voters (24%)","03/03/1988","NBC News/Wall Street Journal","","NBC News/Wall Street Journal Poll","02/28/1988","03/01/1988","Y","national adult","2400","telephone","" 
"USNBCWSJ.030388.R09","Somewhat important","22","How important is this question (whether or not George Bush has given a full accounting of his role in the Iran-Contra affair) to you in deciding whom to vote for (for the 1988 Republican presidential nomination)...very important, somewhat important, or not that important?","","Republican likely voters (24%)","03/03/1988","NBC News/Wall Street Journal","","NBC News/Wall Street Journal Poll","02/28/1988","03/01/1988","Y","national adult","2400","telephone","" 
"USNBCWSJ.030388.R09","Not that important","56","How important is this question (whether or not George Bush has given a full accounting of his role in the Iran-Contra affair) to you in deciding whom to vote for (for the 1988 Republican presidential nomination)...very important, somewhat important, or not that important?","","Republican likely voters (24%)","03/03/1988","NBC News/Wall Street Journal","","NBC News/Wall Street Journal Poll","02/28/1988","03/01/1988","Y","national adult","2400","telephone","" 
"USNBCWSJ.030388.R09","Not sure","3","How important is this question (whether or not George Bush has given a full accounting of his role in the Iran-Contra affair) to you in deciding whom to vote for (for the 1988 Republican presidential nomination)...very important, somewhat important, or not that important?","","Republican likely voters (24%)","03/03/1988","NBC News/Wall Street Journal","","NBC News/Wall Street Journal Poll","02/28/1988","03/01/1988","Y","national adult","2400","telephone","" 
"USLAT.160.R41","Most important","4","When you think about your (1988) vote for president, how important is the Iran-Contra affair: is that the most important issue for you, or a very important issue, or fairly important, or is the Iran-Contra affair not a very important issue for you when you think about your vote for president?","","","09/01/1988","Los Angeles Times","","Los Angeles Times Poll","09/09/1988","09/11/1988","Y","national adult","1418","telephone","" 
"USLAT.160.R41","Very important","29","When you think about your (1988) vote for president, how important is the Iran-Contra affair: is that the most important issue for you, or a very important issue, or fairly important, or is the Iran-Contra affair not a very important issue for you when you think about your vote for president?","","","09/01/1988","Los Angeles Times","","Los Angeles Times Poll","09/09/1988","09/11/1988","Y","national adult","1418","telephone","" 
"USLAT.160.R41","Fairly important","26","When you think about your (1988) vote for president, how important is the Iran-Contra affair: is that the most important issue for you, or a very important issue, or fairly important, or is the Iran-Contra affair not a very important issue for you when you think about your vote for president?","","","09/01/1988","Los Angeles Times","","Los Angeles Times Poll","09/09/1988","09/11/1988","Y","national adult","1418","telephone","" 
"USLAT.160.R41","Not very important","39","When you think about your (1988) vote for president, how important is the Iran-Contra affair: is that the most important issue for you, or a very important issue, or fairly important, or is the Iran-Contra affair not a very important issue for you when you think about your vote for president?","","","09/01/1988","Los Angeles Times","","Los Angeles Times Poll","09/09/1988","09/11/1988","Y","national adult","1418","telephone","" 
"USLAT.160.R41","Not sure","2","When you think about your (1988) vote for president, how important is the Iran-Contra affair: is that the most important issue for you, or a very important issue, or fairly important, or is the Iran-Contra affair not a very important issue for you when you think about your vote for president?","","","09/01/1988","Los Angeles Times","","Los Angeles Times Poll","09/09/1988","09/11/1988","Y","national adult","1418","telephone","" 
"USGALNEW.100388.R4","Less likely","32","Did Dukakis's attacks )during the 9/25/88 Presidential debate) on Bush's role in Iran-Contra and dealings with Panamanian leader Noriega make you less likely to vote for Bush or not?","","","10/03/1988","Gallup Organization","Newsweek","Gallup/Newsweek Poll","09/25/1988","09/25/1988","Y","national--registered voters who saw debate","337","telephone","" 
"USGALNEW.100388.R4","Not less likely","64","Did Dukakis's attacks )during the 9/25/88 Presidential debate) on Bush's role in Iran-Contra and dealings with Panamanian leader Noriega make you less likely to vote for Bush or not?","","","10/03/1988","Gallup Organization","Newsweek","Gallup/Newsweek Poll","09/25/1988","09/25/1988","Y","national--registered voters who saw debate","337","telephone","" 
"USGALNEW.100388.R4","Other responses","4","Did Dukakis's attacks )during the 9/25/88 Presidential debate) on Bush's role in Iran-Contra and dealings with Panamanian leader Noriega make you less likely to vote for Bush or not?","","","10/03/1988","Gallup Organization","Newsweek","Gallup/Newsweek Poll","09/25/1988","09/25/1988","Y","national--registered voters who saw debate","337","telephone","" 
"USGALLUP.88POST.R09AG","Very important","8","(I am going to read you a list of reasons some people have given as to why they voted for one candidate over the other. How important was each of the following reasons to you in deciding who you would vote for (in the 1988 presidential election)?)... Allegations about George Bush's role in the Iran-Contra affair","","Voted for Bush","11/01/1988","Gallup Organization","Times Mirror","People, The Press & Politics Poll","11/09/1988","11/10/1988","Y","national--registered voters (see note)","2022","telephone","Sample consists of 2022 registered voters from a total of 4007 registered voters previously interviewed 9/9-14/88 or 10/23-26/88." 
"USGALLUP.88POST.R09AG","Somewhat important","25","(I am going to read you a list of reasons some people have given as to why they voted for one candidate over the other. How important was each of the following reasons to you in deciding who you would vote for (in the 1988 presidential election)?)... Allegations about George Bush's role in the Iran-Contra affair","","Voted for Bush","11/01/1988","Gallup Organization","Times Mirror","People, The Press & Politics Poll","11/09/1988","11/10/1988","Y","national--registered voters (see note)","2022","telephone","Sample consists of 2022 registered voters from a total of 4007 registered voters previously interviewed 9/9-14/88 or 10/23-26/88." 
"USGALLUP.88POST.R09AG","Not important","65","(I am going to read you a list of reasons some people have given as to why they voted for one candidate over the other. How important was each of the following reasons to you in deciding who you would vote for (in the 1988 presidential election)?)... Allegations about George Bush's role in the Iran-Contra affair","","Voted for Bush","11/01/1988","Gallup Organization","Times Mirror","People, The Press & Politics Poll","11/09/1988","11/10/1988","Y","national--registered voters (see note)","2022","telephone","Sample consists of 2022 registered voters from a total of 4007 registered voters previously interviewed 9/9-14/88 or 10/23-26/88." 
"USGALLUP.88POST.R09AG","Don't know","2","(I am going to read you a list of reasons some people have given as to why they voted for one candidate over the other. How important was each of the following reasons to you in deciding who you would vote for (in the 1988 presidential election)?)... Allegations about George Bush's role in the Iran-Contra affair","","Voted for Bush","11/01/1988","Gallup Organization","Times Mirror","People, The Press & Politics Poll","11/09/1988","11/10/1988","Y","national--registered voters (see note)","2022","telephone","Sample consists of 2022 registered voters from a total of 4007 registered voters previously interviewed 9/9-14/88 or 10/23-26/88." 
"USGALLUP.88POST.R09BG","Very important","51","(I am going to read you a list of reasons some people have given as to why they voted for one candidate over the other. How important was each of the following reasons to you in deciding who you would vote for (in the 1988 presidential election)?)... Allegations about George Bush's role in the Iran-Contra affair","","Voted for Dukakis","11/01/1988","Gallup Organization","Times Mirror","People, The Press & Politics Poll","11/09/1988","11/10/1988","Y","national--registered voters (see note)","2022","telephone","Sample consists of 2022 registered voters from a total of 4007 registered voters previously interviewed 9/9-14/88 or 10/23-26/88." 
"USGALLUP.88POST.R09BG","Somewhat important","28","(I am going to read you a list of reasons some people have given as to why they voted for one candidate over the other. How important was each of the following reasons to you in deciding who you would vote for (in the 1988 presidential election)?)... Allegations about George Bush's role in the Iran-Contra affair","","Voted for Dukakis","11/01/1988","Gallup Organization","Times Mirror","People, The Press & Politics Poll","11/09/1988","11/10/1988","Y","national--registered voters (see note)","2022","telephone","Sample consists of 2022 registered voters from a total of 4007 registered voters previously interviewed 9/9-14/88 or 10/23-26/88." 
"USGALLUP.88POST.R09BG","Not important","19","(I am going to read you a list of reasons some people have given as to why they voted for one candidate over the other. How important was each of the following reasons to you in deciding who you would vote for (in the 1988 presidential election)?)... Allegations about George Bush's role in the Iran-Contra affair","","Voted for Dukakis","11/01/1988","Gallup Organization","Times Mirror","People, The Press & Politics Poll","11/09/1988","11/10/1988","Y","national--registered voters (see note)","2022","telephone","Sample consists of 2022 registered voters from a total of 4007 registered voters previously interviewed 9/9-14/88 or 10/23-26/88." 
"USGALLUP.88POST.R09BG","Don't know","2","(I am going to read you a list of reasons some people have given as to why they voted for one candidate over the other. How important was each of the following reasons to you in deciding who you would vote for (in the 1988 presidential election)?)... Allegations about George Bush's role in the Iran-Contra affair","","Voted for Dukakis","11/01/1988","Gallup Organization","Times Mirror","People, The Press & Politics Poll","11/09/1988","11/10/1988","Y","national--registered voters (see note)","2022","telephone","Sample consists of 2022 registered voters from a total of 4007 registered voters previously interviewed 9/9-14/88 or 10/23-26/88." 
"USORC.050907.R05G","Extremely important","38","(How important will each of the following issues be to your vote for President next year (2008)--will it be--extremely important, very important, moderately important, or not that important?)...The situation in Iran","","","05/09/2007","Opinion Research Corporation","Cable News Network","CNN/Opinion Research Corporation Poll","05/04/2007","05/06/2007","Y","national adult","1028","telephone","" 
"USORC.050907.R05G","Very important","39","(How important will each of the following issues be to your vote for President next year (2008)--will it be--extremely important, very important, moderately important, or not that important?)...The situation in Iran","","","05/09/2007","Opinion Research Corporation","Cable News Network","CNN/Opinion Research Corporation Poll","05/04/2007","05/06/2007","Y","national adult","1028","telephone","" 
"USORC.050907.R05G","Moderately important","17","(How important will each of the following issues be to your vote for President next year (2008)--will it be--extremely important, very important, moderately important, or not that important?)...The situation in Iran","","","05/09/2007","Opinion Research Corporation","Cable News Network","CNN/Opinion Research Corporation Poll","05/04/2007","05/06/2007","Y","national adult","1028","telephone","" 
"USORC.050907.R05G","Not that important","5","(How important will each of the following issues be to your vote for President next year (2008)--will it be--extremely important, very important, moderately important, or not that important?)...The situation in Iran","","","05/09/2007","Opinion Research Corporation","Cable News Network","CNN/Opinion Research Corporation Poll","05/04/2007","05/06/2007","Y","national adult","1028","telephone","" 
"USORC.050907.R05G","No opinion","1","(How important will each of the following issues be to your vote for President next year (2008)--will it be--extremely important, very important, moderately important, or not that important?)...The situation in Iran","","","05/09/2007","Opinion Research Corporation","Cable News Network","CNN/Opinion Research Corporation Poll","05/04/2007","05/06/2007","Y","national adult","1028","telephone","" 
"USGALLUP.110807.R01B","Very important","80","(Still thinking about international matters, how important is it to you that the (2008) presidential (election) candidates talk about what they would do as president to deal with the situations in each of the following countries--very important, somewhat important, not too important, or not important at all?) How about...Iran?","* = less than .5%.","","11/08/2007","Gallup Organization","","Gallup Poll","10/25/2007","10/28/2007","Y","national adult","1000","telephone","" 
"USGALLUP.110807.R01B","Somewhat important","16","(Still thinking about international matters, how important is it to you that the (2008) presidential (election) candidates talk about what they would do as president to deal with the situations in each of the following countries--very important, somewhat important, not too important, or not important at all?) How about...Iran?","* = less than .5%.","","11/08/2007","Gallup Organization","","Gallup Poll","10/25/2007","10/28/2007","Y","national adult","1000","telephone","" 
"USGALLUP.110807.R01B","Not too important","3","(Still thinking about international matters, how important is it to you that the (2008) presidential (election) candidates talk about what they would do as president to deal with the situations in each of the following countries--very important, somewhat important, not too important, or not important at all?) How about...Iran?","* = less than .5%.","","11/08/2007","Gallup Organization","","Gallup Poll","10/25/2007","10/28/2007","Y","national adult","1000","telephone","" 
"USGALLUP.110807.R01B","Not important at all","2","(Still thinking about international matters, how important is it to you that the (2008) presidential (election) candidates talk about what they would do as president to deal with the situations in each of the following countries--very important, somewhat important, not too important, or not important at all?) How about...Iran?","* = less than .5%.","","11/08/2007","Gallup Organization","","Gallup Poll","10/25/2007","10/28/2007","Y","national adult","1000","telephone","" 
"USGALLUP.110807.R01B","No opinion","*","(Still thinking about international matters, how important is it to you that the (2008) presidential (election) candidates talk about what they would do as president to deal with the situations in each of the following countries--very important, somewhat important, not too important, or not important at all?) How about...Iran?","* = less than .5%.","","11/08/2007","Gallup Organization","","Gallup Poll","10/25/2007","10/28/2007","Y","national adult","1000","telephone","" 
"USORC.110707.R05E","Extremely important","31","(How important will each of the following issues be to your vote for President next year (2008)--will it be--extremely important, very important, moderately important, or not that important?)...The situation in Iran","* = less than .5%.","","11/07/2007","Opinion Research Corporation","Cable News Network","CNN/Opinion Research Corporation Poll","11/02/2007","11/04/2007","Y","national adult","1024","telephone","" 
"USORC.110707.R05E","Very important","42","(How important will each of the following issues be to your vote for President next year (2008)--will it be--extremely important, very important, moderately important, or not that important?)...The situation in Iran","* = less than .5%.","","11/07/2007","Opinion Research Corporation","Cable News Network","CNN/Opinion Research Corporation Poll","11/02/2007","11/04/2007","Y","national adult","1024","telephone","" 
"USORC.110707.R05E","Moderately important","21","(How important will each of the following issues be to your vote for President next year (2008)--will it be--extremely important, very important, moderately important, or not that important?)...The situation in Iran","* = less than .5%.","","11/07/2007","Opinion Research Corporation","Cable News Network","CNN/Opinion Research Corporation Poll","11/02/2007","11/04/2007","Y","national adult","1024","telephone","" 
"USORC.110707.R05E","Not that important","7","(How important will each of the following issues be to your vote for President next year (2008)--will it be--extremely important, very important, moderately important, or not that important?)...The situation in Iran","* = less than .5%.","","11/07/2007","Opinion Research Corporation","Cable News Network","CNN/Opinion Research Corporation Poll","11/02/2007","11/04/2007","Y","national adult","1024","telephone","" 
"USORC.110707.R05E","No opinion","*","(How important will each of the following issues be to your vote for President next year (2008)--will it be--extremely important, very important, moderately important, or not that important?)...The situation in Iran","* = less than .5%.","","11/07/2007","Opinion Research Corporation","Cable News Network","CNN/Opinion Research Corporation Poll","11/02/2007","11/04/2007","Y","national adult","1024","telephone","" 
"USORC.011808.R12F","Extremely important","35","(How important will each of the following be to your (2008) vote for President--will it be--extremely important, very important, moderately important, or not that important?)...The situation in Iran","* = less than .5%.","","01/18/2008","Opinion Research Corporation","Cable News Network","CNN/Opinion Research Corporation Poll","01/14/2008","01/17/2008","Y","national adult including an oversample of blacks","1393","telephone","There was a total of 513 African-American respondents interviewed.  Results were weighted to be representative of a national adult population." 
"USORC.011808.R12F","Very important","39","(How important will each of the following be to your (2008) vote for President--will it be--extremely important, very important, moderately important, or not that important?)...The situation in Iran","* = less than .5%.","","01/18/2008","Opinion Research Corporation","Cable News Network","CNN/Opinion Research Corporation Poll","01/14/2008","01/17/2008","Y","national adult including an oversample of blacks","1393","telephone","There was a total of 513 African-American respondents interviewed.  Results were weighted to be representative of a national adult population." 
"USORC.011808.R12F","Moderately important","21","(How important will each of the following be to your (2008) vote for President--will it be--extremely important, very important, moderately important, or not that important?)...The situation in Iran","* = less than .5%.","","01/18/2008","Opinion Research Corporation","Cable News Network","CNN/Opinion Research Corporation Poll","01/14/2008","01/17/2008","Y","national adult including an oversample of blacks","1393","telephone","There was a total of 513 African-American respondents interviewed.  Results were weighted to be representative of a national adult population." 
"USORC.011808.R12F","Not that important","5","(How important will each of the following be to your (2008) vote for President--will it be--extremely important, very important, moderately important, or not that important?)...The situation in Iran","* = less than .5%.","","01/18/2008","Opinion Research Corporation","Cable News Network","CNN/Opinion Research Corporation Poll","01/14/2008","01/17/2008","Y","national adult including an oversample of blacks","1393","telephone","There was a total of 513 African-American respondents interviewed.  Results were weighted to be representative of a national adult population." 
"USORC.011808.R12F","No opinion","*","(How important will each of the following be to your (2008) vote for President--will it be--extremely important, very important, moderately important, or not that important?)...The situation in Iran","* = less than .5%.","","01/18/2008","Opinion Research Corporation","Cable News Network","CNN/Opinion Research Corporation Poll","01/14/2008","01/17/2008","Y","national adult including an oversample of blacks","1393","telephone","There was a total of 513 African-American respondents interviewed.  Results were weighted to be representative of a national adult population." 
"USPSRA.041712.R08RF1B","Very important","47","(Now I'd like to ask about how important some issues are to you.) In making your decision about who to vote for this fall (2012), will the issue of...Iran be very important, somewhat important, not too important, or not at all important?","","Asked of Registered voters in Form 1B quarter sample","04/17/2012","Princeton Survey Research Associates International","Pew Research Center for the People & the Press","Pew Research Center for the People & the Press Values Survey","04/04/2012","04/15/2012","Y","national adult","3008","telephone","1805 respondents were interviewed on a landline telephone, and 1203 were interviewed on a cell phone, including 603 who had no landline telephone." 
"USPSRA.041712.R08RF1B","Somewhat important","34","(Now I'd like to ask about how important some issues are to you.) In making your decision about who to vote for this fall (2012), will the issue of...Iran be very important, somewhat important, not too important, or not at all important?","","Asked of Registered voters in Form 1B quarter sample","04/17/2012","Princeton Survey Research Associates International","Pew Research Center for the People & the Press","Pew Research Center for the People & the Press Values Survey","04/04/2012","04/15/2012","Y","national adult","3008","telephone","1805 respondents were interviewed on a landline telephone, and 1203 were interviewed on a cell phone, including 603 who had no landline telephone." 
"USPSRA.041712.R08RF1B","Not too important","13","(Now I'd like to ask about how important some issues are to you.) In making your decision about who to vote for this fall (2012), will the issue of...Iran be very important, somewhat important, not too important, or not at all important?","","Asked of Registered voters in Form 1B quarter sample","04/17/2012","Princeton Survey Research Associates International","Pew Research Center for the People & the Press","Pew Research Center for the People & the Press Values Survey","04/04/2012","04/15/2012","Y","national adult","3008","telephone","1805 respondents were interviewed on a landline telephone, and 1203 were interviewed on a cell phone, including 603 who had no landline telephone." 
"USPSRA.041712.R08RF1B","Not at all important","4","(Now I'd like to ask about how important some issues are to you.) In making your decision about who to vote for this fall (2012), will the issue of...Iran be very important, somewhat important, not too important, or not at all important?","","Asked of Registered voters in Form 1B quarter sample","04/17/2012","Princeton Survey Research Associates International","Pew Research Center for the People & the Press","Pew Research Center for the People & the Press Values Survey","04/04/2012","04/15/2012","Y","national adult","3008","telephone","1805 respondents were interviewed on a landline telephone, and 1203 were interviewed on a cell phone, including 603 who had no landline telephone." 
"USPSRA.041712.R08RF1B","Don't know/Refused","2","(Now I'd like to ask about how important some issues are to you.) In making your decision about who to vote for this fall (2012), will the issue of...Iran be very important, somewhat important, not too important, or not at all important?","","Asked of Registered voters in Form 1B quarter sample","04/17/2012","Princeton Survey Research Associates International","Pew Research Center for the People & the Press","Pew Research Center for the People & the Press Values Survey","04/04/2012","04/15/2012","Y","national adult","3008","telephone","1805 respondents were interviewed on a landline telephone, and 1203 were interviewed on a cell phone, including 603 who had no landline telephone." 
Number of items downloaded: 12
