QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,IntMethod,StudyNote 
USPOTM.99ASIA.R5L,Don't know,3,"(I'd like to have your impressions about the overall position that some countries have taken toward the US (United States). As I read down a list of countries, do you believe that country has acted as a close ally of the US, has acted as a friend but not a close ally, has been more or less neutral toward the US, has been mainly unfriendly toward the US but not an enemy, or has acted as an enemy of the US?)...Iran",,,10/1/99,Potomac Associates and Opinion Dynamics,Henry Luce Foundation,Americans Look at Asia Survey,6/16/99,6/28/99,Y,national adult,1200,telephone, 
USGALLUP.01FYR1.R27L,Very favorable,2,"(I'd like your overall opinion of some foreign countries.) Is your overall opinion of...Iran...very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",,Asked of Form A half sample,2/16/01,Gallup Organization,,Gallup Poll,2/1/01,2/4/01,Y,national adult,1003,telephone, 
USGALLUP.01FYR1.R27L,Mostly favorable,10,"(I'd like your overall opinion of some foreign countries.) Is your overall opinion of...Iran...very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",,Asked of Form A half sample,2/16/01,Gallup Organization,,Gallup Poll,2/1/01,2/4/01,Y,national adult,1003,telephone, 
USGALLUP.01FYR1.R27L,Mostly unfavorable,45,"(I'd like your overall opinion of some foreign countries.) Is your overall opinion of...Iran...very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",,Asked of Form A half sample,2/16/01,Gallup Organization,,Gallup Poll,2/1/01,2/4/01,Y,national adult,1003,telephone, 
USGALLUP.01FYR1.R27L,Very unfavorable,38,"(I'd like your overall opinion of some foreign countries.) Is your overall opinion of...Iran...very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",,Asked of Form A half sample,2/16/01,Gallup Organization,,Gallup Poll,2/1/01,2/4/01,Y,national adult,1003,telephone, 
USGALLUP.01FYR1.R27L,No opinion,5,"(I'd like your overall opinion of some foreign countries.) Is your overall opinion of...Iran...very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",,Asked of Form A half sample,2/16/01,Gallup Organization,,Gallup Poll,2/1/01,2/4/01,Y,national adult,1003,telephone, 
USGALLUP.01FYR1.R28L,#NAME?,1,"(I'd like your overall opinion of some foreign countries. For each one we'd like you to indicate your opinion on a scale. If you have a favorable opinion of that country, name a number between plus one and plus five--the higher the number, the more favorable your opinion--with plus five being the most favorable. If you have an unfavorable opinion of that country, name a number between minus one and minus five--the higher the number the more unfavorable your opinion--with minus five being the most unfavorable.) What is your opinion of...Iran...on this scale?",Mean = -2.7,Asked of Form B half sample,2/16/01,Gallup Organization,,Gallup Poll,2/1/01,2/4/01,Y,national adult,1003,telephone, 
USGALLUP.01FYR1.R28L,4,1,"(I'd like your overall opinion of some foreign countries. For each one we'd like you to indicate your opinion on a scale. If you have a favorable opinion of that country, name a number between plus one and plus five--the higher the number, the more favorable your opinion--with plus five being the most favorable. If you have an unfavorable opinion of that country, name a number between minus one and minus five--the higher the number the more unfavorable your opinion--with minus five being the most unfavorable.) What is your opinion of...Iran...on this scale?",Mean = -2.7,Asked of Form B half sample,2/16/01,Gallup Organization,,Gallup Poll,2/1/01,2/4/01,Y,national adult,1003,telephone, 
USGALLUP.01FYR1.R28L,3,1,"(I'd like your overall opinion of some foreign countries. For each one we'd like you to indicate your opinion on a scale. If you have a favorable opinion of that country, name a number between plus one and plus five--the higher the number, the more favorable your opinion--with plus five being the most favorable. If you have an unfavorable opinion of that country, name a number between minus one and minus five--the higher the number the more unfavorable your opinion--with minus five being the most unfavorable.) What is your opinion of...Iran...on this scale?",Mean = -2.7,Asked of Form B half sample,2/16/01,Gallup Organization,,Gallup Poll,2/1/01,2/4/01,Y,national adult,1003,telephone, 
USGALLUP.01FYR1.R28L,2,2,"(I'd like your overall opinion of some foreign countries. For each one we'd like you to indicate your opinion on a scale. If you have a favorable opinion of that country, name a number between plus one and plus five--the higher the number, the more favorable your opinion--with plus five being the most favorable. If you have an unfavorable opinion of that country, name a number between minus one and minus five--the higher the number the more unfavorable your opinion--with minus five being the most unfavorable.) What is your opinion of...Iran...on this scale?",Mean = -2.7,Asked of Form B half sample,2/16/01,Gallup Organization,,Gallup Poll,2/1/01,2/4/01,Y,national adult,1003,telephone, 
USGALLUP.01FYR1.R28L,1,10,"(I'd like your overall opinion of some foreign countries. For each one we'd like you to indicate your opinion on a scale. If you have a favorable opinion of that country, name a number between plus one and plus five--the higher the number, the more favorable your opinion--with plus five being the most favorable. If you have an unfavorable opinion of that country, name a number between minus one and minus five--the higher the number the more unfavorable your opinion--with minus five being the most unfavorable.) What is your opinion of...Iran...on this scale?",Mean = -2.7,Asked of Form B half sample,2/16/01,Gallup Organization,,Gallup Poll,2/1/01,2/4/01,Y,national adult,1003,telephone, 
USGALLUP.01FYR1.R28L,-1,15,"(I'd like your overall opinion of some foreign countries. For each one we'd like you to indicate your opinion on a scale. If you have a favorable opinion of that country, name a number between plus one and plus five--the higher the number, the more favorable your opinion--with plus five being the most favorable. If you have an unfavorable opinion of that country, name a number between minus one and minus five--the higher the number the more unfavorable your opinion--with minus five being the most unfavorable.) What is your opinion of...Iran...on this scale?",Mean = -2.7,Asked of Form B half sample,2/16/01,Gallup Organization,,Gallup Poll,2/1/01,2/4/01,Y,national adult,1003,telephone, 
USGALLUP.01FYR1.R28L,-2,8,"(I'd like your overall opinion of some foreign countries. For each one we'd like you to indicate your opinion on a scale. If you have a favorable opinion of that country, name a number between plus one and plus five--the higher the number, the more favorable your opinion--with plus five being the most favorable. If you have an unfavorable opinion of that country, name a number between minus one and minus five--the higher the number the more unfavorable your opinion--with minus five being the most unfavorable.) What is your opinion of...Iran...on this scale?",Mean = -2.7,Asked of Form B half sample,2/16/01,Gallup Organization,,Gallup Poll,2/1/01,2/4/01,Y,national adult,1003,telephone, 
USGALLUP.01FYR1.R28L,-3,15,"(I'd like your overall opinion of some foreign countries. For each one we'd like you to indicate your opinion on a scale. If you have a favorable opinion of that country, name a number between plus one and plus five--the higher the number, the more favorable your opinion--with plus five being the most favorable. If you have an unfavorable opinion of that country, name a number between minus one and minus five--the higher the number the more unfavorable your opinion--with minus five being the most unfavorable.) What is your opinion of...Iran...on this scale?",Mean = -2.7,Asked of Form B half sample,2/16/01,Gallup Organization,,Gallup Poll,2/1/01,2/4/01,Y,national adult,1003,telephone, 
USGALLUP.01FYR1.R28L,-4,9,"(I'd like your overall opinion of some foreign countries. For each one we'd like you to indicate your opinion on a scale. If you have a favorable opinion of that country, name a number between plus one and plus five--the higher the number, the more favorable your opinion--with plus five being the most favorable. If you have an unfavorable opinion of that country, name a number between minus one and minus five--the higher the number the more unfavorable your opinion--with minus five being the most unfavorable.) What is your opinion of...Iran...on this scale?",Mean = -2.7,Asked of Form B half sample,2/16/01,Gallup Organization,,Gallup Poll,2/1/01,2/4/01,Y,national adult,1003,telephone, 
USGALLUP.01FYR1.R28L,-5,34,"(I'd like your overall opinion of some foreign countries. For each one we'd like you to indicate your opinion on a scale. If you have a favorable opinion of that country, name a number between plus one and plus five--the higher the number, the more favorable your opinion--with plus five being the most favorable. If you have an unfavorable opinion of that country, name a number between minus one and minus five--the higher the number the more unfavorable your opinion--with minus five being the most unfavorable.) What is your opinion of...Iran...on this scale?",Mean = -2.7,Asked of Form B half sample,2/16/01,Gallup Organization,,Gallup Poll,2/1/01,2/4/01,Y,national adult,1003,telephone, 
USGALLUP.01FYR1.R28L,No opinion,4,"(I'd like your overall opinion of some foreign countries. For each one we'd like you to indicate your opinion on a scale. If you have a favorable opinion of that country, name a number between plus one and plus five--the higher the number, the more favorable your opinion--with plus five being the most favorable. If you have an unfavorable opinion of that country, name a number between minus one and minus five--the higher the number the more unfavorable your opinion--with minus five being the most unfavorable.) What is your opinion of...Iran...on this scale?",Mean = -2.7,Asked of Form B half sample,2/16/01,Gallup Organization,,Gallup Poll,2/1/01,2/4/01,Y,national adult,1003,telephone, 
USGALLUP.02FEB4.R33K,Very favorable,2,"(Next, I'd like your overall opinion of some foreign countries.) Is your overall opinion of...Iran very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",,,2/11/02,Gallup Organization,,Gallup Poll,2/4/02,2/6/02,Y,national adult,1011,telephone, 
USGALLUP.02FEB4.R33K,Mostly favorable,9,"(Next, I'd like your overall opinion of some foreign countries.) Is your overall opinion of...Iran very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",,,2/11/02,Gallup Organization,,Gallup Poll,2/4/02,2/6/02,Y,national adult,1011,telephone, 
USGALLUP.02FEB4.R33K,Mostly unfavorable,46,"(Next, I'd like your overall opinion of some foreign countries.) Is your overall opinion of...Iran very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",,,2/11/02,Gallup Organization,,Gallup Poll,2/4/02,2/6/02,Y,national adult,1011,telephone, 
USGALLUP.02FEB4.R33K,Very unfavorable,38,"(Next, I'd like your overall opinion of some foreign countries.) Is your overall opinion of...Iran very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",,,2/11/02,Gallup Organization,,Gallup Poll,2/4/02,2/6/02,Y,national adult,1011,telephone, 
USGALLUP.02FEB4.R33K,No opinion,5,"(Next, I'd like your overall opinion of some foreign countries.) Is your overall opinion of...Iran very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",,,2/11/02,Gallup Organization,,Gallup Poll,2/4/02,2/6/02,Y,national adult,1011,telephone, 
USGALLUP.02MAR1.R04B,Very favorable,3,"(Next, I'd like your overall opinion of some foreign countries.) First, is your overall opinion of...Iran very favorable, somewhat favorable, neither favorable nor unfavorable, somewhat unfavorable, or very unfavorable?",,,3/5/02,Gallup Organization,"Cable News Network, USA Today",Gallup/CNN/USA Today Poll,3/1/02,3/3/02,Y,national adult,863,telephone,Some of the questions in this survey were also asked in Gallup's Muslim Poll conducted in 9 Muslim countries December 2001-January 2002. 
USGALLUP.02MAR1.R04B,Somewhat favorable,7,"(Next, I'd like your overall opinion of some foreign countries.) First, is your overall opinion of...Iran very favorable, somewhat favorable, neither favorable nor unfavorable, somewhat unfavorable, or very unfavorable?",,,3/5/02,Gallup Organization,"Cable News Network, USA Today",Gallup/CNN/USA Today Poll,3/1/02,3/3/02,Y,national adult,863,telephone,Some of the questions in this survey were also asked in Gallup's Muslim Poll conducted in 9 Muslim countries December 2001-January 2002. 
USGALLUP.02MAR1.R04B,Neither favorable nor unfavorable,14,"(Next, I'd like your overall opinion of some foreign countries.) First, is your overall opinion of...Iran very favorable, somewhat favorable, neither favorable nor unfavorable, somewhat unfavorable, or very unfavorable?",,,3/5/02,Gallup Organization,"Cable News Network, USA Today",Gallup/CNN/USA Today Poll,3/1/02,3/3/02,Y,national adult,863,telephone,Some of the questions in this survey were also asked in Gallup's Muslim Poll conducted in 9 Muslim countries December 2001-January 2002. 
USGALLUP.02MAR1.R04B,Somewhat unfavorable,27,"(Next, I'd like your overall opinion of some foreign countries.) First, is your overall opinion of...Iran very favorable, somewhat favorable, neither favorable nor unfavorable, somewhat unfavorable, or very unfavorable?",,,3/5/02,Gallup Organization,"Cable News Network, USA Today",Gallup/CNN/USA Today Poll,3/1/02,3/3/02,Y,national adult,863,telephone,Some of the questions in this survey were also asked in Gallup's Muslim Poll conducted in 9 Muslim countries December 2001-January 2002. 
USGALLUP.02MAR1.R04B,Very unfavorable,45,"(Next, I'd like your overall opinion of some foreign countries.) First, is your overall opinion of...Iran very favorable, somewhat favorable, neither favorable nor unfavorable, somewhat unfavorable, or very unfavorable?",,,3/5/02,Gallup Organization,"Cable News Network, USA Today",Gallup/CNN/USA Today Poll,3/1/02,3/3/02,Y,national adult,863,telephone,Some of the questions in this survey were also asked in Gallup's Muslim Poll conducted in 9 Muslim countries December 2001-January 2002. 
USGALLUP.02MAR1.R04B,No opinion,4,"(Next, I'd like your overall opinion of some foreign countries.) First, is your overall opinion of...Iran very favorable, somewhat favorable, neither favorable nor unfavorable, somewhat unfavorable, or very unfavorable?",,,3/5/02,Gallup Organization,"Cable News Network, USA Today",Gallup/CNN/USA Today Poll,3/1/02,3/3/02,Y,national adult,863,telephone,Some of the questions in this survey were also asked in Gallup's Muslim Poll conducted in 9 Muslim countries December 2001-January 2002. 
USGALLUP.06FE006.R22J,Very favorable,1,"(Next, I'd like your overall opinion of some foreign countries.) Is your overall opinion of...Iran--very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",,,2/23/06,Gallup Organization,,Gallup Poll,2/6/06,2/9/06,Y,national adult,1002,telephone, 
USGALLUP.06FE006.R22J,Mostly favorable,6,"(Next, I'd like your overall opinion of some foreign countries.) Is your overall opinion of...Iran--very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",,,2/23/06,Gallup Organization,,Gallup Poll,2/6/06,2/9/06,Y,national adult,1002,telephone, 
USGALLUP.06FE006.R22J,Mostly unfavorable,40,"(Next, I'd like your overall opinion of some foreign countries.) Is your overall opinion of...Iran--very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",,,2/23/06,Gallup Organization,,Gallup Poll,2/6/06,2/9/06,Y,national adult,1002,telephone, 
USGALLUP.06FE006.R22J,Very unfavorable,46,"(Next, I'd like your overall opinion of some foreign countries.) Is your overall opinion of...Iran--very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",,,2/23/06,Gallup Organization,,Gallup Poll,2/6/06,2/9/06,Y,national adult,1002,telephone, 
USGALLUP.06FE006.R22J,No opinion,6,"(Next, I'd like your overall opinion of some foreign countries.) Is your overall opinion of...Iran--very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",,,2/23/06,Gallup Organization,,Gallup Poll,2/6/06,2/9/06,Y,national adult,1002,telephone, 
USQUINN.031306.R33,"0-20-Cold, unfriendly",67,"(I'd like to get your feelings about some countries and governing organizations who have been in the news and what sort of relationship you feel they have with the United States.  I'll read the name of a country or governing organization and I'd like you to rate how much of a friend or foe they are to the U.S. using the feeling thermometer.  You can choose any number between 0 and 100.  The higher the number, the warmer or more friendly you feel they are to the U.S.  The lower the number, the colder or less friendly they are.  If we come to a country or governing organization who you haven't heard enough about to form an opinion, you don't need to rate them.  Just tell me and we'll move on to the next one.) How friendly or unfriendly do you think...Iran is to the U.S.?",Mean = 16.7,,3/13/06,Quinnipiac University Polling Institute,,Quinnipiac University Poll,2/21/06,2/28/06,Y,national registered voters,1892,telephone, 
USQUINN.031306.R33,21-40,17,"(I'd like to get your feelings about some countries and governing organizations who have been in the news and what sort of relationship you feel they have with the United States.  I'll read the name of a country or governing organization and I'd like you to rate how much of a friend or foe they are to the U.S. using the feeling thermometer.  You can choose any number between 0 and 100.  The higher the number, the warmer or more friendly you feel they are to the U.S.  The lower the number, the colder or less friendly they are.  If we come to a country or governing organization who you haven't heard enough about to form an opinion, you don't need to rate them.  Just tell me and we'll move on to the next one.) How friendly or unfriendly do you think...Iran is to the U.S.?",Mean = 16.7,,3/13/06,Quinnipiac University Polling Institute,,Quinnipiac University Poll,2/21/06,2/28/06,Y,national registered voters,1892,telephone, 
USQUINN.031306.R33,41-60,7,"(I'd like to get your feelings about some countries and governing organizations who have been in the news and what sort of relationship you feel they have with the United States.  I'll read the name of a country or governing organization and I'd like you to rate how much of a friend or foe they are to the U.S. using the feeling thermometer.  You can choose any number between 0 and 100.  The higher the number, the warmer or more friendly you feel they are to the U.S.  The lower the number, the colder or less friendly they are.  If we come to a country or governing organization who you haven't heard enough about to form an opinion, you don't need to rate them.  Just tell me and we'll move on to the next one.) How friendly or unfriendly do you think...Iran is to the U.S.?",Mean = 16.7,,3/13/06,Quinnipiac University Polling Institute,,Quinnipiac University Poll,2/21/06,2/28/06,Y,national registered voters,1892,telephone, 
USQUINN.031306.R33,61-80,2,"(I'd like to get your feelings about some countries and governing organizations who have been in the news and what sort of relationship you feel they have with the United States.  I'll read the name of a country or governing organization and I'd like you to rate how much of a friend or foe they are to the U.S. using the feeling thermometer.  You can choose any number between 0 and 100.  The higher the number, the warmer or more friendly you feel they are to the U.S.  The lower the number, the colder or less friendly they are.  If we come to a country or governing organization who you haven't heard enough about to form an opinion, you don't need to rate them.  Just tell me and we'll move on to the next one.) How friendly or unfriendly do you think...Iran is to the U.S.?",Mean = 16.7,,3/13/06,Quinnipiac University Polling Institute,,Quinnipiac University Poll,2/21/06,2/28/06,Y,national registered voters,1892,telephone, 
USQUINN.031306.R33,"81-100-Warm, friendly",1,"(I'd like to get your feelings about some countries and governing organizations who have been in the news and what sort of relationship you feel they have with the United States.  I'll read the name of a country or governing organization and I'd like you to rate how much of a friend or foe they are to the U.S. using the feeling thermometer.  You can choose any number between 0 and 100.  The higher the number, the warmer or more friendly you feel they are to the U.S.  The lower the number, the colder or less friendly they are.  If we come to a country or governing organization who you haven't heard enough about to form an opinion, you don't need to rate them.  Just tell me and we'll move on to the next one.) How friendly or unfriendly do you think...Iran is to the U.S.?",Mean = 16.7,,3/13/06,Quinnipiac University Polling Institute,,Quinnipiac University Poll,2/21/06,2/28/06,Y,national registered voters,1892,telephone, 
USQUINN.031306.R33,Don't know,6,"(I'd like to get your feelings about some countries and governing organizations who have been in the news and what sort of relationship you feel they have with the United States.  I'll read the name of a country or governing organization and I'd like you to rate how much of a friend or foe they are to the U.S. using the feeling thermometer.  You can choose any number between 0 and 100.  The higher the number, the warmer or more friendly you feel they are to the U.S.  The lower the number, the colder or less friendly they are.  If we come to a country or governing organization who you haven't heard enough about to form an opinion, you don't need to rate them.  Just tell me and we'll move on to the next one.) How friendly or unfriendly do you think...Iran is to the U.S.?",Mean = 16.7,,3/13/06,Quinnipiac University Polling Institute,,Quinnipiac University Poll,2/21/06,2/28/06,Y,national registered voters,1892,telephone, 
USPSRA.061306.R02J,Very favorable,8,"Please tell me if you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable opinion of...Iran?",,,6/13/06,Princeton Survey Research Associates International,Pew Global Attitudes Project,Pew Global Attitudes Project Poll,5/2/06,5/14/06,Y,national adult,1001,telephone,There were parallel surveys in 14 other countries April - May 2006. 
USPSRA.061306.R02J,Somewhat favorable,17,"Please tell me if you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable opinion of...Iran?",,,6/13/06,Princeton Survey Research Associates International,Pew Global Attitudes Project,Pew Global Attitudes Project Poll,5/2/06,5/14/06,Y,national adult,1001,telephone,There were parallel surveys in 14 other countries April - May 2006. 
USPSRA.061306.R02J,Somewhat unfavorable,26,"Please tell me if you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable opinion of...Iran?",,,6/13/06,Princeton Survey Research Associates International,Pew Global Attitudes Project,Pew Global Attitudes Project Poll,5/2/06,5/14/06,Y,national adult,1001,telephone,There were parallel surveys in 14 other countries April - May 2006. 
USPSRA.061306.R02J,Very unfavorable,31,"Please tell me if you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable opinion of...Iran?",,,6/13/06,Princeton Survey Research Associates International,Pew Global Attitudes Project,Pew Global Attitudes Project Poll,5/2/06,5/14/06,Y,national adult,1001,telephone,There were parallel surveys in 14 other countries April - May 2006. 
USPSRA.061306.R02J,Don't know/Refused,19,"Please tell me if you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable opinion of...Iran?",,,6/13/06,Princeton Survey Research Associates International,Pew Global Attitudes Project,Pew Global Attitudes Project Poll,5/2/06,5/14/06,Y,national adult,1001,telephone,There were parallel surveys in 14 other countries April - May 2006. 
