QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,IntMethod,StudyNote 
"USORC.041207NII.R1C","Fairly closely","37","(As I read a list of some stories covered by news organizations this past week, tell me if you happened to follow each news story very closely, fairly closely, not too closely, or not at all closely.)...Fifteen British sailors and marines held captive and later releases by the Iranian government...Did you follow...fifteen British sailors and marines held captive and later releases by the Iranian government very closely, fairly closely, not too closely or not at all closely?","* = less than .5%.","","04/12/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","04/05/2007","04/09/2007","Y","national adult","1030","telephone","" 
"USORC.041207NII.R1C","Not too closely","18","(As I read a list of some stories covered by news organizations this past week, tell me if you happened to follow each news story very closely, fairly closely, not too closely, or not at all closely.)...Fifteen British sailors and marines held captive and later releases by the Iranian government...Did you follow...fifteen British sailors and marines held captive and later releases by the Iranian government very closely, fairly closely, not too closely or not at all closely?","* = less than .5%.","","04/12/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","04/05/2007","04/09/2007","Y","national adult","1030","telephone","" 
"USORC.041207NII.R1C","Not at all closely","14","(As I read a list of some stories covered by news organizations this past week, tell me if you happened to follow each news story very closely, fairly closely, not too closely, or not at all closely.)...Fifteen British sailors and marines held captive and later releases by the Iranian government...Did you follow...fifteen British sailors and marines held captive and later releases by the Iranian government very closely, fairly closely, not too closely or not at all closely?","* = less than .5%.","","04/12/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","04/05/2007","04/09/2007","Y","national adult","1030","telephone","" 
"USORC.041207NII.R1C","Don't know/Refused","*","(As I read a list of some stories covered by news organizations this past week, tell me if you happened to follow each news story very closely, fairly closely, not too closely, or not at all closely.)...Fifteen British sailors and marines held captive and later releases by the Iranian government...Did you follow...fifteen British sailors and marines held captive and later releases by the Iranian government very closely, fairly closely, not too closely or not at all closely?","* = less than .5%.","","04/12/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","04/05/2007","04/09/2007","Y","national adult","1030","telephone","" 
"USORC.060707NII.R02C","Very closely","19","(As I read a list of some stories covered by news organizations this past week, tell me if you happened to follow each news story very closely, fairly closely, not too closely, or not at all closely.)...Recent talks between the United States and Iran...(If Necessary, ask:) Did you follow...recent talks between the United States and Iran very closely, fairly closely, not too closely or not at all closely?","","","06/07/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","06/01/2007","06/04/2007","Y","national adult","1044","telephone","" 
"USORC.060707NII.R02C","Fairly closely","27","(As I read a list of some stories covered by news organizations this past week, tell me if you happened to follow each news story very closely, fairly closely, not too closely, or not at all closely.)...Recent talks between the United States and Iran...(If Necessary, ask:) Did you follow...recent talks between the United States and Iran very closely, fairly closely, not too closely or not at all closely?","","","06/07/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","06/01/2007","06/04/2007","Y","national adult","1044","telephone","" 
"USORC.060707NII.R02C","Not too closely","27","(As I read a list of some stories covered by news organizations this past week, tell me if you happened to follow each news story very closely, fairly closely, not too closely, or not at all closely.)...Recent talks between the United States and Iran...(If Necessary, ask:) Did you follow...recent talks between the United States and Iran very closely, fairly closely, not too closely or not at all closely?","","","06/07/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","06/01/2007","06/04/2007","Y","national adult","1044","telephone","" 
"USORC.060707NII.R02C","Not at all closely","26","(As I read a list of some stories covered by news organizations this past week, tell me if you happened to follow each news story very closely, fairly closely, not too closely, or not at all closely.)...Recent talks between the United States and Iran...(If Necessary, ask:) Did you follow...recent talks between the United States and Iran very closely, fairly closely, not too closely or not at all closely?","","","06/07/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","06/01/2007","06/04/2007","Y","national adult","1044","telephone","" 
"USORC.060707NII.R02C","Don't know/Refused","1","(As I read a list of some stories covered by news organizations this past week, tell me if you happened to follow each news story very closely, fairly closely, not too closely, or not at all closely.)...Recent talks between the United States and Iran...(If Necessary, ask:) Did you follow...recent talks between the United States and Iran very closely, fairly closely, not too closely or not at all closely?","","","06/07/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","06/01/2007","06/04/2007","Y","national adult","1044","telephone","" 
"USORC.060707NII.R04C","Too much coverage","13","Do you think news organizations are giving too much coverage, too little coverage, or the right amount of coverage to...recent talks between the United States and Iran?","","","06/07/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","06/01/2007","06/04/2007","Y","national adult","1044","telephone","" 
"USORC.060707NII.R04C","Too little coverage","32","Do you think news organizations are giving too much coverage, too little coverage, or the right amount of coverage to...recent talks between the United States and Iran?","","","06/07/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","06/01/2007","06/04/2007","Y","national adult","1044","telephone","" 
"USORC.060707NII.R04C","Right amount of coverage","45","Do you think news organizations are giving too much coverage, too little coverage, or the right amount of coverage to...recent talks between the United States and Iran?","","","06/07/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","06/01/2007","06/04/2007","Y","national adult","1044","telephone","" 
"USORC.060707NII.R04C","Don't know/Refused","10","Do you think news organizations are giving too much coverage, too little coverage, or the right amount of coverage to...recent talks between the United States and Iran?","","","06/07/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","06/01/2007","06/04/2007","Y","national adult","1044","telephone","" 
"USPSRNEW.062007.R28","Libya (correct)","50","(Next I'd like to ask about some things that have been in the news.  Please answer as best you can.  If you don't know the answer just tell me and we'll move to the next question.)...Turning to the subject of geography...which of the following countries do not have a border with Iraq?...Libya, Iran, Kuwait, Syria","","","06/20/2007","Princeton Survey Research Associates International","Newsweek","Princeton Survey Research Associates International/Newsweek Poll","06/18/2007","06/19/2007","Y","national adult","1001","telephone","" 
"USPSRNEW.062007.R28","Iran","4","(Next I'd like to ask about some things that have been in the news.  Please answer as best you can.  If you don't know the answer just tell me and we'll move to the next question.)...Turning to the subject of geography...which of the following countries do not have a border with Iraq?...Libya, Iran, Kuwait, Syria","","","06/20/2007","Princeton Survey Research Associates International","Newsweek","Princeton Survey Research Associates International/Newsweek Poll","06/18/2007","06/19/2007","Y","national adult","1001","telephone","" 
"USPSRNEW.062007.R28","Kuwait","15","(Next I'd like to ask about some things that have been in the news.  Please answer as best you can.  If you don't know the answer just tell me and we'll move to the next question.)...Turning to the subject of geography...which of the following countries do not have a border with Iraq?...Libya, Iran, Kuwait, Syria","","","06/20/2007","Princeton Survey Research Associates International","Newsweek","Princeton Survey Research Associates International/Newsweek Poll","06/18/2007","06/19/2007","Y","national adult","1001","telephone","" 
"USPSRNEW.062007.R28","Syria","14","(Next I'd like to ask about some things that have been in the news.  Please answer as best you can.  If you don't know the answer just tell me and we'll move to the next question.)...Turning to the subject of geography...which of the following countries do not have a border with Iraq?...Libya, Iran, Kuwait, Syria","","","06/20/2007","Princeton Survey Research Associates International","Newsweek","Princeton Survey Research Associates International/Newsweek Poll","06/18/2007","06/19/2007","Y","national adult","1001","telephone","" 
"USPSRNEW.062007.R28","Don't know/Refused","17","(Next I'd like to ask about some things that have been in the news.  Please answer as best you can.  If you don't know the answer just tell me and we'll move to the next question.)...Turning to the subject of geography...which of the following countries do not have a border with Iraq?...Libya, Iran, Kuwait, Syria","","","06/20/2007","Princeton Survey Research Associates International","Newsweek","Princeton Survey Research Associates International/Newsweek Poll","06/18/2007","06/19/2007","Y","national adult","1001","telephone","" 
"USCBSNYT.090907.R102","Very","8","Thinking now about Iran.  How closely have you been following news about recent talks between Iran and the United States?  Have you been following it very closely, somewhat closely, not too closely, or not at all?","* = less than .5%.","","09/09/2007","CBS News/New York Times","","CBS News/New York Times Poll","09/04/2007","09/08/2007","Y","national adult with an oversample of those with family members who are now serving in the us armed forces or the us reserves","1035","telephone","Results are weighted to be representative of a national adult population." 
"USCBSNYT.090907.R102","Somewhat","30","Thinking now about Iran.  How closely have you been following news about recent talks between Iran and the United States?  Have you been following it very closely, somewhat closely, not too closely, or not at all?","* = less than .5%.","","09/09/2007","CBS News/New York Times","","CBS News/New York Times Poll","09/04/2007","09/08/2007","Y","national adult with an oversample of those with family members who are now serving in the us armed forces or the us reserves","1035","telephone","Results are weighted to be representative of a national adult population." 
"USCBSNYT.090907.R102","Not too","39","Thinking now about Iran.  How closely have you been following news about recent talks between Iran and the United States?  Have you been following it very closely, somewhat closely, not too closely, or not at all?","* = less than .5%.","","09/09/2007","CBS News/New York Times","","CBS News/New York Times Poll","09/04/2007","09/08/2007","Y","national adult with an oversample of those with family members who are now serving in the us armed forces or the us reserves","1035","telephone","Results are weighted to be representative of a national adult population." 
"USCBSNYT.090907.R102","Not at all","23","Thinking now about Iran.  How closely have you been following news about recent talks between Iran and the United States?  Have you been following it very closely, somewhat closely, not too closely, or not at all?","* = less than .5%.","","09/09/2007","CBS News/New York Times","","CBS News/New York Times Poll","09/04/2007","09/08/2007","Y","national adult with an oversample of those with family members who are now serving in the us armed forces or the us reserves","1035","telephone","Results are weighted to be representative of a national adult population." 
"USCBSNYT.090907.R102","Don't know/No answer","*","Thinking now about Iran.  How closely have you been following news about recent talks between Iran and the United States?  Have you been following it very closely, somewhat closely, not too closely, or not at all?","* = less than .5%.","","09/09/2007","CBS News/New York Times","","CBS News/New York Times Poll","09/04/2007","09/08/2007","Y","national adult with an oversample of those with family members who are now serving in the us armed forces or the us reserves","1035","telephone","Results are weighted to be representative of a national adult population." 
"USPAF.07FORPSP.R19","Very closely","19","Now turning to the topic of Iran, how closely are you following recent news about the current situation in Iran?  Would you say you are following it very closely, somewhat closely, not too closely or not at all closely?","","","10/24/2007","Public Agenda Foundation","","Public Agenda Confidence in US Foreign Policy Index Poll","09/17/2007","09/27/2007","Y","national adult","1011","telephone","" 
"USPAF.07FORPSP.R19","Somewhat closely","45","Now turning to the topic of Iran, how closely are you following recent news about the current situation in Iran?  Would you say you are following it very closely, somewhat closely, not too closely or not at all closely?","","","10/24/2007","Public Agenda Foundation","","Public Agenda Confidence in US Foreign Policy Index Poll","09/17/2007","09/27/2007","Y","national adult","1011","telephone","" 
"USPAF.07FORPSP.R19","Not too closely","21","Now turning to the topic of Iran, how closely are you following recent news about the current situation in Iran?  Would you say you are following it very closely, somewhat closely, not too closely or not at all closely?","","","10/24/2007","Public Agenda Foundation","","Public Agenda Confidence in US Foreign Policy Index Poll","09/17/2007","09/27/2007","Y","national adult","1011","telephone","" 
"USPAF.07FORPSP.R19","Not at all closely","16","Now turning to the topic of Iran, how closely are you following recent news about the current situation in Iran?  Would you say you are following it very closely, somewhat closely, not too closely or not at all closely?","","","10/24/2007","Public Agenda Foundation","","Public Agenda Confidence in US Foreign Policy Index Poll","09/17/2007","09/27/2007","Y","national adult","1011","telephone","" 
"USORC.100407NII.R1C","Very closely","23","(As I read a list of some stories covered by news organizations this past week, tell me if you happened to follow each news story very closely, fairly closely, not too closely, or not at all closely.)...Iranian President Mahmoud Ahmadinejad's recent trip to New York City where he spoke at Columbia University and the United Nations...(If Necessary, ask:) Did you follow...Iranian President Mahmoud Ahmadinejad's recent trip to New York City where he spoke at Columbia University and the United Nations very closely, fairly closely, not too closely or not at all closely?","","","10/04/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","09/28/2007","10/01/2007","Y","national adult","1018","telephone","" 
"USORC.100407NII.R1C","Fairly closely","31","(As I read a list of some stories covered by news organizations this past week, tell me if you happened to follow each news story very closely, fairly closely, not too closely, or not at all closely.)...Iranian President Mahmoud Ahmadinejad's recent trip to New York City where he spoke at Columbia University and the United Nations...(If Necessary, ask:) Did you follow...Iranian President Mahmoud Ahmadinejad's recent trip to New York City where he spoke at Columbia University and the United Nations very closely, fairly closely, not too closely or not at all closely?","","","10/04/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","09/28/2007","10/01/2007","Y","national adult","1018","telephone","" 
"USORC.100407NII.R1C","Not too closely","20","(As I read a list of some stories covered by news organizations this past week, tell me if you happened to follow each news story very closely, fairly closely, not too closely, or not at all closely.)...Iranian President Mahmoud Ahmadinejad's recent trip to New York City where he spoke at Columbia University and the United Nations...(If Necessary, ask:) Did you follow...Iranian President Mahmoud Ahmadinejad's recent trip to New York City where he spoke at Columbia University and the United Nations very closely, fairly closely, not too closely or not at all closely?","","","10/04/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","09/28/2007","10/01/2007","Y","national adult","1018","telephone","" 
"USORC.100407NII.R1C","Not at all closely","25","(As I read a list of some stories covered by news organizations this past week, tell me if you happened to follow each news story very closely, fairly closely, not too closely, or not at all closely.)...Iranian President Mahmoud Ahmadinejad's recent trip to New York City where he spoke at Columbia University and the United Nations...(If Necessary, ask:) Did you follow...Iranian President Mahmoud Ahmadinejad's recent trip to New York City where he spoke at Columbia University and the United Nations very closely, fairly closely, not too closely or not at all closely?","","","10/04/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","09/28/2007","10/01/2007","Y","national adult","1018","telephone","" 
"USORC.100407NII.R1C","Don't know/Refused","1","(As I read a list of some stories covered by news organizations this past week, tell me if you happened to follow each news story very closely, fairly closely, not too closely, or not at all closely.)...Iranian President Mahmoud Ahmadinejad's recent trip to New York City where he spoke at Columbia University and the United Nations...(If Necessary, ask:) Did you follow...Iranian President Mahmoud Ahmadinejad's recent trip to New York City where he spoke at Columbia University and the United Nations very closely, fairly closely, not too closely or not at all closely?","","","10/04/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","09/28/2007","10/01/2007","Y","national adult","1018","telephone","" 
"USORC.110107NII.R1E","Very closely","26","(As I read a list of some stories covered by news organizations this past week, tell me if you happened to follow each news story very closely, fairly closely, or not at all closely.)...Mounting tensions between the United States and Iran...(If Necessary, ask:) Did you follow...mounting tensions between the United States and Iran very closely, fairly closely, not too closely, or not at all closely?","","","11/01/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","10/26/2007","10/29/2007","Y","national adult","1035","telephone","" 
"USORC.110107NII.R1E","Fairly closely","34","(As I read a list of some stories covered by news organizations this past week, tell me if you happened to follow each news story very closely, fairly closely, or not at all closely.)...Mounting tensions between the United States and Iran...(If Necessary, ask:) Did you follow...mounting tensions between the United States and Iran very closely, fairly closely, not too closely, or not at all closely?","","","11/01/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","10/26/2007","10/29/2007","Y","national adult","1035","telephone","" 
"USORC.110107NII.R1E","Not too closely","21","(As I read a list of some stories covered by news organizations this past week, tell me if you happened to follow each news story very closely, fairly closely, or not at all closely.)...Mounting tensions between the United States and Iran...(If Necessary, ask:) Did you follow...mounting tensions between the United States and Iran very closely, fairly closely, not too closely, or not at all closely?","","","11/01/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","10/26/2007","10/29/2007","Y","national adult","1035","telephone","" 
"USORC.110107NII.R1E","Not at all closely","18","(As I read a list of some stories covered by news organizations this past week, tell me if you happened to follow each news story very closely, fairly closely, or not at all closely.)...Mounting tensions between the United States and Iran...(If Necessary, ask:) Did you follow...mounting tensions between the United States and Iran very closely, fairly closely, not too closely, or not at all closely?","","","11/01/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","10/26/2007","10/29/2007","Y","national adult","1035","telephone","" 
"USORC.110107NII.R1E","Don't know/Refused","1","(As I read a list of some stories covered by news organizations this past week, tell me if you happened to follow each news story very closely, fairly closely, or not at all closely.)...Mounting tensions between the United States and Iran...(If Necessary, ask:) Did you follow...mounting tensions between the United States and Iran very closely, fairly closely, not too closely, or not at all closely?","","","11/01/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","10/26/2007","10/29/2007","Y","national adult","1035","telephone","" 
"USORC.121307NII.R2B","Very closely","25","(As I read a list of some stories covered by news organizations this past week, please tell me if you happened to follow each news story very closely, fairly closely, not too closely, or not at all closely.)...A new intelligence report stating that Iran stopped its nuclear weapons program in 2003...(If Necessary, ask:) Did you follow...a new intelligence report stating that Iran stopped its nuclear weapons program in 2003 very closely, fairly closely, not too closely or not at all closely?","","","12/13/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","12/07/2007","12/10/2007","Y","national adult","1018","telephone","" 
"USORC.121307NII.R2B","Fairly closely","31","(As I read a list of some stories covered by news organizations this past week, please tell me if you happened to follow each news story very closely, fairly closely, not too closely, or not at all closely.)...A new intelligence report stating that Iran stopped its nuclear weapons program in 2003...(If Necessary, ask:) Did you follow...a new intelligence report stating that Iran stopped its nuclear weapons program in 2003 very closely, fairly closely, not too closely or not at all closely?","","","12/13/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","12/07/2007","12/10/2007","Y","national adult","1018","telephone","" 
"USORC.121307NII.R2B","Not too closely","20","(As I read a list of some stories covered by news organizations this past week, please tell me if you happened to follow each news story very closely, fairly closely, not too closely, or not at all closely.)...A new intelligence report stating that Iran stopped its nuclear weapons program in 2003...(If Necessary, ask:) Did you follow...a new intelligence report stating that Iran stopped its nuclear weapons program in 2003 very closely, fairly closely, not too closely or not at all closely?","","","12/13/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","12/07/2007","12/10/2007","Y","national adult","1018","telephone","" 
"USORC.121307NII.R2B","Not at all closely","23","(As I read a list of some stories covered by news organizations this past week, please tell me if you happened to follow each news story very closely, fairly closely, not too closely, or not at all closely.)...A new intelligence report stating that Iran stopped its nuclear weapons program in 2003...(If Necessary, ask:) Did you follow...a new intelligence report stating that Iran stopped its nuclear weapons program in 2003 very closely, fairly closely, not too closely or not at all closely?","","","12/13/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","12/07/2007","12/10/2007","Y","national adult","1018","telephone","" 
"USORC.121307NII.R2B","Don't know/Refused","1","(As I read a list of some stories covered by news organizations this past week, please tell me if you happened to follow each news story very closely, fairly closely, not too closely, or not at all closely.)...A new intelligence report stating that Iran stopped its nuclear weapons program in 2003...(If Necessary, ask:) Did you follow...a new intelligence report stating that Iran stopped its nuclear weapons program in 2003 very closely, fairly closely, not too closely or not at all closely?","","","12/13/2007","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","12/07/2007","12/10/2007","Y","national adult","1018","telephone","" 
"USORC.011708NII.R02B","Very closely","25","(As I read a list of some stories covered by news organizations this past week, please tell me if you happened to follow each  news story very closely, fairly closely, not too closely, or not at all closely.)...News about a naval encounter between US (United States) and Iranian ships...(If Necessary, ask:) Did you follow...news about a naval encounter between US and Iranian ships very closely, fairly closely, not too closely or not at all closely?","","","01/17/2008","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","01/11/2008","01/14/2008","Y","national adult","1001","telephone","" 
"USORC.011708NII.R02B","Fairly closely","26","(As I read a list of some stories covered by news organizations this past week, please tell me if you happened to follow each  news story very closely, fairly closely, not too closely, or not at all closely.)...News about a naval encounter between US (United States) and Iranian ships...(If Necessary, ask:) Did you follow...news about a naval encounter between US and Iranian ships very closely, fairly closely, not too closely or not at all closely?","","","01/17/2008","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","01/11/2008","01/14/2008","Y","national adult","1001","telephone","" 
"USORC.011708NII.R02B","Not too closely","21","(As I read a list of some stories covered by news organizations this past week, please tell me if you happened to follow each  news story very closely, fairly closely, not too closely, or not at all closely.)...News about a naval encounter between US (United States) and Iranian ships...(If Necessary, ask:) Did you follow...news about a naval encounter between US and Iranian ships very closely, fairly closely, not too closely or not at all closely?","","","01/17/2008","Opinion Research Corporation","Pew Research Center for the People & the Press","Pew Weekly News Interest Index Poll","01/11/2008","01/14/2008","Y","national adult","1001","telephone","" 
