QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,IntMethod,StudyNote 
"USABCHS.040880.R2B","Not sure","3","(Now let me ask you some specific things President Carter has done.) How would you rate him on...His handling of the situation in Iran--excellent, pretty good, only fair or poor?","Positive = excellent and pretty good.  Negative = only fair and poor.","","04/08/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","03/26/1980","03/30/1980","Y","likely voters","1398","telephone","" 
"USABCHS.041480.R1A","Positive","33","Let me ask you some specific things President Carter has done. How would you rate him on...His handling of the situation in Iran--excellent, pretty good, only fair or poor?","Positive = excellent and pretty good. Negative = only fair and poor.","","04/14/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/08/1980","04/08/1980","Y","national adult","901","telephone","" 
"USABCHS.041480.R1A","Negative","65","Let me ask you some specific things President Carter has done. How would you rate him on...His handling of the situation in Iran--excellent, pretty good, only fair or poor?","Positive = excellent and pretty good. Negative = only fair and poor.","","04/14/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/08/1980","04/08/1980","Y","national adult","901","telephone","" 
"USABCHS.041480.R1A","Not sure","2","Let me ask you some specific things President Carter has done. How would you rate him on...His handling of the situation in Iran--excellent, pretty good, only fair or poor?","Positive = excellent and pretty good. Negative = only fair and poor.","","04/14/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/08/1980","04/08/1980","Y","national adult","901","telephone","" 
"USABCHS.041480.R2","Success","24","With the American hostages (in Iran) having been held for five months, do you think President Carter's handling of the hostage situation has been a success or do you think it has been a failure?","","","04/14/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/08/1980","04/08/1980","Y","national adult","901","telephone","" 
"USABCHS.041480.R2","Failure","65","With the American hostages (in Iran) having been held for five months, do you think President Carter's handling of the hostage situation has been a success or do you think it has been a failure?","","","04/14/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/08/1980","04/08/1980","Y","national adult","901","telephone","" 
"USABCHS.041480.R2","Neither (Vol.)","4","With the American hostages (in Iran) having been held for five months, do you think President Carter's handling of the hostage situation has been a success or do you think it has been a failure?","","","04/14/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/08/1980","04/08/1980","Y","national adult","901","telephone","" 
"USABCHS.041480.R2","Both (Vol.)","1","With the American hostages (in Iran) having been held for five months, do you think President Carter's handling of the hostage situation has been a success or do you think it has been a failure?","","","04/14/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/08/1980","04/08/1980","Y","national adult","901","telephone","" 
"USABCHS.041480.R2","Not sure","6","With the American hostages (in Iran) having been held for five months, do you think President Carter's handling of the hostage situation has been a success or do you think it has been a failure?","","","04/14/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/08/1980","04/08/1980","Y","national adult","901","telephone","" 
"USABCHS.042880.R2","Success","21","With the hostages having been held for close to six months, and with the rescue mission a failure, do you think President Carter's handling of the (Iranian) hostage situation has been a success or do you think it has been a failure?","","","04/28/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/25/1980","04/25/1980","Y","likely voters","793","telephone","" 
"USABCHS.042880.R2","Failure","65","With the hostages having been held for close to six months, and with the rescue mission a failure, do you think President Carter's handling of the (Iranian) hostage situation has been a success or do you think it has been a failure?","","","04/28/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/25/1980","04/25/1980","Y","likely voters","793","telephone","" 
"USABCHS.042880.R2","Neither (vol.)","8","With the hostages having been held for close to six months, and with the rescue mission a failure, do you think President Carter's handling of the (Iranian) hostage situation has been a success or do you think it has been a failure?","","","04/28/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/25/1980","04/25/1980","Y","likely voters","793","telephone","" 
"USABCHS.042880.R2","Both (vol.)","1","With the hostages having been held for close to six months, and with the rescue mission a failure, do you think President Carter's handling of the (Iranian) hostage situation has been a success or do you think it has been a failure?","","","04/28/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/25/1980","04/25/1980","Y","likely voters","793","telephone","" 
"USABCHS.042880.R2","Not sure","5","With the hostages having been held for close to six months, and with the rescue mission a failure, do you think President Carter's handling of the (Iranian) hostage situation has been a success or do you think it has been a failure?","","","04/28/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/25/1980","04/25/1980","Y","likely voters","793","telephone","" 
"USABCHS.042880.R3A","Positive","35","Now let me ask you about some specific things President Carter has done. How would you rate him on...His handling of the situation in Iran--excellent, pretty good, only fair or poor?","Positive = excellent and pretty good.  Negative = only fair and poor.","","04/28/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/25/1980","04/25/1980","Y","likely voters","793","telephone","" 
"USABCHS.042880.R3A","Negative","62","Now let me ask you about some specific things President Carter has done. How would you rate him on...His handling of the situation in Iran--excellent, pretty good, only fair or poor?","Positive = excellent and pretty good.  Negative = only fair and poor.","","04/28/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/25/1980","04/25/1980","Y","likely voters","793","telephone","" 
"USABCHS.042880.R3A","Not sure","3","Now let me ask you about some specific things President Carter has done. How would you rate him on...His handling of the situation in Iran--excellent, pretty good, only fair or poor?","Positive = excellent and pretty good.  Negative = only fair and poor.","","04/28/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/25/1980","04/25/1980","Y","likely voters","793","telephone","" 
"USABCHS.042880.R3B","Positive","36","(Now let me ask you about some specific things President Carter has done.) How would you rate him on...His handling of the rescue mission to get the hostages out of Iran, which failed--excellent, pretty good, only fair or poor?","Positive = excellent and pretty good.  Negative = only fair and poor.","","04/28/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/25/1980","04/25/1980","Y","likely voters","793","telephone","" 
"USABCHS.042880.R3B","Negative","56","(Now let me ask you about some specific things President Carter has done.) How would you rate him on...His handling of the rescue mission to get the hostages out of Iran, which failed--excellent, pretty good, only fair or poor?","Positive = excellent and pretty good.  Negative = only fair and poor.","","04/28/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/25/1980","04/25/1980","Y","likely voters","793","telephone","" 
"USABCHS.042880.R3B","Not sure","8","(Now let me ask you about some specific things President Carter has done.) How would you rate him on...His handling of the rescue mission to get the hostages out of Iran, which failed--excellent, pretty good, only fair or poor?","Positive = excellent and pretty good.  Negative = only fair and poor.","","04/28/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/25/1980","04/25/1980","Y","likely voters","793","telephone","" 
"USNBCAP.54.R06","Haven't heard of American hostages","2","Have you heard or read anything about Americans being held hostage in Iran (If yes) Do you approve or disapprove of the way President Carter is handling this situation?","","","05/01/1980","NBC News/Associated Press","","NBC News/Associated Press Poll","04/25/1980","04/26/1980","Y","national adult","1603","telephone","" 
"USNBCAP.54.R06","Approve of Carter's handling","42","Have you heard or read anything about Americans being held hostage in Iran (If yes) Do you approve or disapprove of the way President Carter is handling this situation?","","","05/01/1980","NBC News/Associated Press","","NBC News/Associated Press Poll","04/25/1980","04/26/1980","Y","national adult","1603","telephone","" 
"USNBCAP.54.R06","Disapprove of Carter's handling","46","Have you heard or read anything about Americans being held hostage in Iran (If yes) Do you approve or disapprove of the way President Carter is handling this situation?","","","05/01/1980","NBC News/Associated Press","","NBC News/Associated Press Poll","04/25/1980","04/26/1980","Y","national adult","1603","telephone","" 
"USNBCAP.54.R06","Not sure","10","Have you heard or read anything about Americans being held hostage in Iran (If yes) Do you approve or disapprove of the way President Carter is handling this situation?","","","05/01/1980","NBC News/Associated Press","","NBC News/Associated Press Poll","04/25/1980","04/26/1980","Y","national adult","1603","telephone","" 
"USABCHS.050580.R2","Very effective","13","All in all, how effective do you think new moves by President Carter to free the (Iranian) hostages will be--very effective, only somewhat effective or not very effective at all?","","","05/05/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/26/1980","04/30/1980","Y","likely voters","1190","telephone","" 
"USABCHS.050580.R2","Only somewhat effective","43","All in all, how effective do you think new moves by President Carter to free the (Iranian) hostages will be--very effective, only somewhat effective or not very effective at all?","","","05/05/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/26/1980","04/30/1980","Y","likely voters","1190","telephone","" 
"USABCHS.050580.R2","Not very effective at all","36","All in all, how effective do you think new moves by President Carter to free the (Iranian) hostages will be--very effective, only somewhat effective or not very effective at all?","","","05/05/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/26/1980","04/30/1980","Y","likely voters","1190","telephone","" 
"USABCHS.050580.R2","Not sure","8","All in all, how effective do you think new moves by President Carter to free the (Iranian) hostages will be--very effective, only somewhat effective or not very effective at all?","","","05/05/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/26/1980","04/30/1980","Y","likely voters","1190","telephone","" 
"USABCHS.050580.R3","Success","25","With the (Iranian) hostages having been held for close to six months, and with the rescue mission a failure, do you think President Carter's handling of the hostage situation has been a success or do you think it has been a failure?","","","05/05/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/26/1980","04/30/1980","Y","likely voters","1190","telephone","" 
"USABCHS.050580.R3","Failure","64","With the (Iranian) hostages having been held for close to six months, and with the rescue mission a failure, do you think President Carter's handling of the hostage situation has been a success or do you think it has been a failure?","","","05/05/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/26/1980","04/30/1980","Y","likely voters","1190","telephone","" 
"USABCHS.050580.R3","Neither (vol)","7","With the (Iranian) hostages having been held for close to six months, and with the rescue mission a failure, do you think President Carter's handling of the hostage situation has been a success or do you think it has been a failure?","","","05/05/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/26/1980","04/30/1980","Y","likely voters","1190","telephone","" 
"USABCHS.050580.R3","Both (vol)","1","With the (Iranian) hostages having been held for close to six months, and with the rescue mission a failure, do you think President Carter's handling of the hostage situation has been a success or do you think it has been a failure?","","","05/05/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/26/1980","04/30/1980","Y","likely voters","1190","telephone","" 
"USABCHS.050580.R3","Not sure","3","With the (Iranian) hostages having been held for close to six months, and with the rescue mission a failure, do you think President Carter's handling of the hostage situation has been a success or do you think it has been a failure?","","","05/05/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/26/1980","04/30/1980","Y","likely voters","1190","telephone","" 
"USABCHS.051980.R2B","Positive","42","(Now let me ask you about some specific things President Carter has done.) How would you rate him on...His handling of the rescue mission to get the hostages out of Iran, which failed---excellent, pretty good, only fair or poor?","Positive = excellent and pretty good.  Negative = only fair and poor.","","05/19/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/26/1980","04/30/1980","Y","likely voters","1190","telephone","" 
"USABCHS.051980.R2B","Negative","54","(Now let me ask you about some specific things President Carter has done.) How would you rate him on...His handling of the rescue mission to get the hostages out of Iran, which failed---excellent, pretty good, only fair or poor?","Positive = excellent and pretty good.  Negative = only fair and poor.","","05/19/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/26/1980","04/30/1980","Y","likely voters","1190","telephone","" 
"USABCHS.051980.R2B","Not sure","4","(Now let me ask you about some specific things President Carter has done.) How would you rate him on...His handling of the rescue mission to get the hostages out of Iran, which failed---excellent, pretty good, only fair or poor?","Positive = excellent and pretty good.  Negative = only fair and poor.","","05/19/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/26/1980","04/30/1980","Y","likely voters","1190","telephone","" 
"USABCHS.051980.R2C","Positive","37","(Now let me ask you about some specific things President Carter has done.) How would you rate him on...His handling of the situation in Iran---excellent, pretty good, only fair or poor?","Positive = excellent and pretty good.  Negative = only fair and poor.","","05/19/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/26/1980","04/30/1980","Y","likely voters","1190","telephone","" 
"USABCHS.051980.R2C","Negative","61","(Now let me ask you about some specific things President Carter has done.) How would you rate him on...His handling of the situation in Iran---excellent, pretty good, only fair or poor?","Positive = excellent and pretty good.  Negative = only fair and poor.","","05/19/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/26/1980","04/30/1980","Y","likely voters","1190","telephone","" 
"USABCHS.051980.R2C","Not sure","2","(Now let me ask you about some specific things President Carter has done.) How would you rate him on...His handling of the situation in Iran---excellent, pretty good, only fair or poor?","Positive = excellent and pretty good.  Negative = only fair and poor.","","05/19/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","04/26/1980","04/30/1980","Y","likely voters","1190","telephone","" 
"USLAT.28.R41","Agree","45","Do you agree or disagree with the following statement: 'I'm losing patience with the way President Carter is handling the (hostage) situation in Iran.'","","","04/27/1980","Los Angeles Times","","Los Angeles Times Poll","04/26/1980","04/27/1980","Y","national adult","580","telephone","" 
"USLAT.28.R41","Disagree","50","Do you agree or disagree with the following statement: 'I'm losing patience with the way President Carter is handling the (hostage) situation in Iran.'","","","04/27/1980","Los Angeles Times","","Los Angeles Times Poll","04/26/1980","04/27/1980","Y","national adult","580","telephone","" 
"USLAT.28.R41","Not sure","5","Do you agree or disagree with the following statement: 'I'm losing patience with the way President Carter is handling the (hostage) situation in Iran.'","","","04/27/1980","Los Angeles Times","","Los Angeles Times Poll","04/26/1980","04/27/1980","Y","national adult","580","telephone","" 
"USNBCAP.55.R11","Haven't heard of American hostages","3","Have you heard or read anything about Americans being held hostage in Iran? (If yes) Do you approve or disapprove of the way President Carter is handling this situation?","","","06/05/1980","NBC News/Associated Press","","NBC News/Associated Press Poll","05/28/1980","05/30/1980","Y","national adult","1615","telephone","" 
"USNBCAP.55.R11","Approve of Carter handling","35","Have you heard or read anything about Americans being held hostage in Iran? (If yes) Do you approve or disapprove of the way President Carter is handling this situation?","","","06/05/1980","NBC News/Associated Press","","NBC News/Associated Press Poll","05/28/1980","05/30/1980","Y","national adult","1615","telephone","" 
"USNBCAP.55.R11","Disapprove of Carter handling","53","Have you heard or read anything about Americans being held hostage in Iran? (If yes) Do you approve or disapprove of the way President Carter is handling this situation?","","","06/05/1980","NBC News/Associated Press","","NBC News/Associated Press Poll","05/28/1980","05/30/1980","Y","national adult","1615","telephone","" 
"USNBCAP.55.R11","Not sure","9","Have you heard or read anything about Americans being held hostage in Iran? (If yes) Do you approve or disapprove of the way President Carter is handling this situation?","","","06/05/1980","NBC News/Associated Press","","NBC News/Associated Press Poll","05/28/1980","05/30/1980","Y","national adult","1615","telephone","" 
"USABCHS.061680.R2A","Positive","24","Now let me ask you about some specific things President Carter has done. How would you rate him on...His handling of the situation in Iran--excellent, pretty good, only fair, or poor?","Positive = excellent and pretty good.  Negative = only fair and poor.","","06/16/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","06/05/1980","06/09/1980","Y","likely voters","1493","telephone","" 
"USABCHS.061680.R2A","Negative","74","Now let me ask you about some specific things President Carter has done. How would you rate him on...His handling of the situation in Iran--excellent, pretty good, only fair, or poor?","Positive = excellent and pretty good.  Negative = only fair and poor.","","06/16/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","06/05/1980","06/09/1980","Y","likely voters","1493","telephone","" 
"USABCHS.061680.R2A","Not sure","2","Now let me ask you about some specific things President Carter has done. How would you rate him on...His handling of the situation in Iran--excellent, pretty good, only fair, or poor?","Positive = excellent and pretty good.  Negative = only fair and poor.","","06/16/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","06/05/1980","06/09/1980","Y","likely voters","1493","telephone","" 
"USABCHS.073080.R2A","Positive","19","Now let me ask you about some specific things President Carter has done. How would you rate him on...His handling of the situation in Iran--excellent, pretty good, only fair, or poor?","Positive = excellent and pretty good.  Negative = only fair and poor.","","07/30/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","07/18/1980","07/21/1980","Y","likely voters","1458","telephone","" 
"USABCHS.073080.R2A","Negative","79","Now let me ask you about some specific things President Carter has done. How would you rate him on...His handling of the situation in Iran--excellent, pretty good, only fair, or poor?","Positive = excellent and pretty good.  Negative = only fair and poor.","","07/30/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","07/18/1980","07/21/1980","Y","likely voters","1458","telephone","" 
"USABCHS.073080.R2A","Not sure","2","Now let me ask you about some specific things President Carter has done. How would you rate him on...His handling of the situation in Iran--excellent, pretty good, only fair, or poor?","Positive = excellent and pretty good.  Negative = only fair and poor.","","07/30/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","07/18/1980","07/21/1980","Y","likely voters","1458","telephone","" 
"USNBCAP.58.R31","Haven't heard of American hostages","2","Have you heard or read anything about Americans hostages being held in Iran? (If yes) Do you approve or disapprove of the way President Carter is handling this situation?","","","08/01/1980","NBC News/Associated Press","","NBC News/Associated Press Poll","08/05/1980","08/07/1980","Y","national adult","2403","telephone","" 
"USNBCAP.58.R31","Approve of Carter handling","33","Have you heard or read anything about Americans hostages being held in Iran? (If yes) Do you approve or disapprove of the way President Carter is handling this situation?","","","08/01/1980","NBC News/Associated Press","","NBC News/Associated Press Poll","08/05/1980","08/07/1980","Y","national adult","2403","telephone","" 
"USNBCAP.58.R31","Disapprove of Carter handling","54","Have you heard or read anything about Americans hostages being held in Iran? (If yes) Do you approve or disapprove of the way President Carter is handling this situation?","","","08/01/1980","NBC News/Associated Press","","NBC News/Associated Press Poll","08/05/1980","08/07/1980","Y","national adult","2403","telephone","" 
"USNBCAP.58.R31","Not sure","11","Have you heard or read anything about Americans hostages being held in Iran? (If yes) Do you approve or disapprove of the way President Carter is handling this situation?","","","08/01/1980","NBC News/Associated Press","","NBC News/Associated Press Poll","08/05/1980","08/07/1980","Y","national adult","2403","telephone","" 
"USABCHS.082680.R2B","Positive","29","(Now let me ask you about some specific things President Carter has done.) How would you rate him on...His handling of the situation in Iran--excellent, pretty good, only fair or poor?","Positive=excellent and pretty good. Negative=only fair and poor.","","08/26/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","08/14/1980","08/18/1980","Y","likely voters","1514","telephone","" 
"USABCHS.082680.R2B","Negative","70","(Now let me ask you about some specific things President Carter has done.) How would you rate him on...His handling of the situation in Iran--excellent, pretty good, only fair or poor?","Positive=excellent and pretty good. Negative=only fair and poor.","","08/26/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","08/14/1980","08/18/1980","Y","likely voters","1514","telephone","" 
"USABCHS.082680.R2B","Not sure","1","(Now let me ask you about some specific things President Carter has done.) How would you rate him on...His handling of the situation in Iran--excellent, pretty good, only fair or poor?","Positive=excellent and pretty good. Negative=only fair and poor.","","08/26/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","08/14/1980","08/18/1980","Y","likely voters","1514","telephone","" 
"USABCHS.082680.R2F","Positive","23","(Now let me ask you about some specific things President Carter has done.) How would you rate him on...His handling of the release of the arrested Iranian students--excellent, pretty good, only fair or poor?","Positive=excellent and pretty good. Negative=only fair and poor.","","08/26/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","08/14/1980","08/18/1980","Y","likely voters","1514","telephone","" 
"USABCHS.082680.R2F","Negative","71","(Now let me ask you about some specific things President Carter has done.) How would you rate him on...His handling of the release of the arrested Iranian students--excellent, pretty good, only fair or poor?","Positive=excellent and pretty good. Negative=only fair and poor.","","08/26/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","08/14/1980","08/18/1980","Y","likely voters","1514","telephone","" 
"USABCHS.082680.R2F","Not sure","6","(Now let me ask you about some specific things President Carter has done.) How would you rate him on...His handling of the release of the arrested Iranian students--excellent, pretty good, only fair or poor?","Positive=excellent and pretty good. Negative=only fair and poor.","","08/26/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","08/14/1980","08/18/1980","Y","likely voters","1514","telephone","" 
"USABCHS.090880.R1B","Agree","45","(Now let me read you some statements about President Carter. For each statement, tell me if you agree or disagree.)... He has been steady and firm during the crises in Iran and Afghanistan, handling difficult situations well.","","","09/08/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","08/14/1980","08/18/1980","Y","likely voters","1514","telephone","" 
"USABCHS.090880.R1B","Disagree","51","(Now let me read you some statements about President Carter. For each statement, tell me if you agree or disagree.)... He has been steady and firm during the crises in Iran and Afghanistan, handling difficult situations well.","","","09/08/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","08/14/1980","08/18/1980","Y","likely voters","1514","telephone","" 
"USABCHS.090880.R1B","Not sure","4","(Now let me read you some statements about President Carter. For each statement, tell me if you agree or disagree.)... He has been steady and firm during the crises in Iran and Afghanistan, handling difficult situations well.","","","09/08/1980","ABC News/Louis Harris and Associates","","ABC News/Harris Survey","08/14/1980","08/18/1980","Y","likely voters","1514","telephone","" 
"USROPER.80-8.R32C","Absolutely delighted","0","(People have strong feelings about some issues, and not so strong about others. On this card there is a scale of feelings--absolutely delighted, pleased, somewhat satisfied, no real feelings one way or the other, somewhat dissatisfied, angry, and boiling mad.) Using this scale, how would you describe your feelings when you think about...How President Carter is handling the hostage situation in Iran?","","","10/01/1980","Roper Organization","","Roper Report 80-8","08/16/1980","08/23/1980","Y","national adult","2001","personal","" 
"USROPER.80-8.R32C","Pleased","4","(People have strong feelings about some issues, and not so strong about others. On this card there is a scale of feelings--absolutely delighted, pleased, somewhat satisfied, no real feelings one way or the other, somewhat dissatisfied, angry, and boiling mad.) Using this scale, how would you describe your feelings when you think about...How President Carter is handling the hostage situation in Iran?","","","10/01/1980","Roper Organization","","Roper Report 80-8","08/16/1980","08/23/1980","Y","national adult","2001","personal","" 
"USROPER.80-8.R32C","Somewhat satisfied","15","(People have strong feelings about some issues, and not so strong about others. On this card there is a scale of feelings--absolutely delighted, pleased, somewhat satisfied, no real feelings one way or the other, somewhat dissatisfied, angry, and boiling mad.) Using this scale, how would you describe your feelings when you think about...How President Carter is handling the hostage situation in Iran?","","","10/01/1980","Roper Organization","","Roper Report 80-8","08/16/1980","08/23/1980","Y","national adult","2001","personal","" 
"USROPER.80-8.R32C","No real feelings","7","(People have strong feelings about some issues, and not so strong about others. On this card there is a scale of feelings--absolutely delighted, pleased, somewhat satisfied, no real feelings one way or the other, somewhat dissatisfied, angry, and boiling mad.) Using this scale, how would you describe your feelings when you think about...How President Carter is handling the hostage situation in Iran?","","","10/01/1980","Roper Organization","","Roper Report 80-8","08/16/1980","08/23/1980","Y","national adult","2001","personal","" 
"USROPER.80-8.R32C","Somewhat dissatisfied","38","(People have strong feelings about some issues, and not so strong about others. On this card there is a scale of feelings--absolutely delighted, pleased, somewhat satisfied, no real feelings one way or the other, somewhat dissatisfied, angry, and boiling mad.) Using this scale, how would you describe your feelings when you think about...How President Carter is handling the hostage situation in Iran?","","","10/01/1980","Roper Organization","","Roper Report 80-8","08/16/1980","08/23/1980","Y","national adult","2001","personal","" 
"USROPER.80-8.R32C","Angry","21","(People have strong feelings about some issues, and not so strong about others. On this card there is a scale of feelings--absolutely delighted, pleased, somewhat satisfied, no real feelings one way or the other, somewhat dissatisfied, angry, and boiling mad.) Using this scale, how would you describe your feelings when you think about...How President Carter is handling the hostage situation in Iran?","","","10/01/1980","Roper Organization","","Roper Report 80-8","08/16/1980","08/23/1980","Y","national adult","2001","personal","" 
